[2026-07-10 11:52:32] INFO     | awr_seg_Physical_reads_parser | Found 5 rows in Segments by Physical Reads section
[2026-07-10 12:26:26] INFO     | awr_seg_Physical_reads_parser | Found 5 rows in Segments by Physical Reads section
[2026-07-10 12:26:26] INFO     | awr_seg_Physical_reads_parser | ✅ Parsed 5 Segments by Physical Reads records
[2026-07-10 12:26:26] INFO     | awr_seg_Physical_reads_parser | ✅ Inserted 5 rows into awr_seg_phy_reads
[2026-07-10 12:26:34] INFO     | awr_seg_Physical_reads_parser | Found 5 rows in Segments by Physical Reads section
[2026-07-10 12:26:34] INFO     | awr_seg_Physical_reads_parser | ✅ Parsed 5 Segments by Physical Reads records
[2026-07-10 12:26:34] INFO     | awr_seg_Physical_reads_parser | ✅ Inserted 5 rows into awr_seg_phy_reads
[2026-07-10 12:26:34] INFO     | awr_seg_Physical_reads_parser | Found 5 rows in Segments by Physical Reads section
[2026-07-10 12:26:34] INFO     | awr_seg_Physical_reads_parser | ✅ Parsed 5 Segments by Physical Reads records
[2026-07-10 12:26:34] INFO     | awr_seg_Physical_reads_parser | ✅ Inserted 5 rows into awr_seg_phy_reads
[2026-07-10 12:26:51] INFO     | awr_seg_Physical_reads_parser | Found 5 rows in Segments by Physical Reads section
[2026-07-10 12:26:51] INFO     | awr_seg_Physical_reads_parser | ✅ Parsed 5 Segments by Physical Reads records
[2026-07-10 12:26:52] INFO     | awr_seg_Physical_reads_parser | ✅ Inserted 5 rows into awr_seg_phy_reads
[2026-07-10 12:27:48] INFO     | awr_seg_Physical_reads_parser | Found 5 rows in Segments by Physical Reads section
[2026-07-10 12:27:48] INFO     | awr_seg_Physical_reads_parser | ✅ Parsed 5 Segments by Physical Reads records
[2026-07-10 12:27:48] INFO     | awr_seg_Physical_reads_parser | ✅ Inserted 5 rows into awr_seg_phy_reads
[2026-07-10 12:28:27] INFO     | awr_seg_Physical_reads_parser | Found 5 rows in Segments by Physical Reads section
[2026-07-10 12:28:27] INFO     | awr_seg_Physical_reads_parser | ✅ Parsed 5 Segments by Physical Reads records
[2026-07-10 12:28:27] INFO     | awr_seg_Physical_reads_parser | ✅ Inserted 5 rows into awr_seg_phy_reads
[2026-07-10 12:28:28] INFO     | awr_seg_Physical_reads_parser | Found 5 rows in Segments by Physical Reads section
[2026-07-10 12:28:28] INFO     | awr_seg_Physical_reads_parser | ✅ Parsed 5 Segments by Physical Reads records
[2026-07-10 12:28:28] INFO     | awr_seg_Physical_reads_parser | ✅ Inserted 5 rows into awr_seg_phy_reads
[2026-07-10 12:29:26] INFO     | awr_seg_Physical_reads_parser | Found 5 rows in Segments by Physical Reads section
[2026-07-10 12:29:26] INFO     | awr_seg_Physical_reads_parser | ✅ Parsed 5 Segments by Physical Reads records
[2026-07-10 12:29:26] INFO     | awr_seg_Physical_reads_parser | ✅ Inserted 5 rows into awr_seg_phy_reads
[2026-07-10 12:29:38] INFO     | awr_seg_Physical_reads_parser | Found 5 rows in Segments by Physical Reads section
[2026-07-10 12:29:38] INFO     | awr_seg_Physical_reads_parser | ✅ Parsed 5 Segments by Physical Reads records
[2026-07-10 12:29:38] INFO     | awr_seg_Physical_reads_parser | ✅ Inserted 5 rows into awr_seg_phy_reads
[2026-07-10 12:30:11] INFO     | awr_seg_Physical_reads_parser | Found 5 rows in Segments by Physical Reads section
[2026-07-10 12:30:11] INFO     | awr_seg_Physical_reads_parser | ✅ Parsed 5 Segments by Physical Reads records
[2026-07-10 12:30:11] INFO     | awr_seg_Physical_reads_parser | ✅ Inserted 5 rows into awr_seg_phy_reads
[2026-07-10 12:30:11] INFO     | awr_seg_Physical_reads_parser | Found 5 rows in Segments by Physical Reads section
[2026-07-10 12:30:11] INFO     | awr_seg_Physical_reads_parser | ✅ Parsed 5 Segments by Physical Reads records
[2026-07-10 12:30:11] INFO     | awr_seg_Physical_reads_parser | ✅ Inserted 5 rows into awr_seg_phy_reads
[2026-07-10 12:30:25] INFO     | awr_seg_Physical_reads_parser | Found 5 rows in Segments by Physical Reads section
[2026-07-10 12:30:25] INFO     | awr_seg_Physical_reads_parser | ✅ Parsed 5 Segments by Physical Reads records
[2026-07-10 12:30:25] INFO     | awr_seg_Physical_reads_parser | ✅ Inserted 5 rows into awr_seg_phy_reads
[2026-07-10 12:31:18] INFO     | awr_seg_Physical_reads_parser | Found 5 rows in Segments by Physical Reads section
[2026-07-10 12:31:18] INFO     | awr_seg_Physical_reads_parser | ✅ Parsed 5 Segments by Physical Reads records
[2026-07-10 12:31:19] INFO     | awr_seg_Physical_reads_parser | ✅ Inserted 5 rows into awr_seg_phy_reads
[2026-07-10 12:31:24] INFO     | awr_seg_Physical_reads_parser | Found 5 rows in Segments by Physical Reads section
[2026-07-10 12:31:24] INFO     | awr_seg_Physical_reads_parser | ✅ Parsed 5 Segments by Physical Reads records
[2026-07-10 12:31:24] INFO     | awr_seg_Physical_reads_parser | ✅ Inserted 5 rows into awr_seg_phy_reads
[2026-07-10 12:31:25] INFO     | awr_seg_Physical_reads_parser | Found 5 rows in Segments by Physical Reads section
[2026-07-10 12:31:25] INFO     | awr_seg_Physical_reads_parser | ✅ Parsed 5 Segments by Physical Reads records
[2026-07-10 12:31:25] INFO     | awr_seg_Physical_reads_parser | ✅ Inserted 5 rows into awr_seg_phy_reads
[2026-07-10 12:31:26] INFO     | awr_seg_Physical_reads_parser | Found 5 rows in Segments by Physical Reads section
[2026-07-10 12:31:26] INFO     | awr_seg_Physical_reads_parser | ✅ Parsed 5 Segments by Physical Reads records
[2026-07-10 12:31:26] INFO     | awr_seg_Physical_reads_parser | ✅ Inserted 5 rows into awr_seg_phy_reads
[2026-07-10 12:32:11] INFO     | awr_seg_Physical_reads_parser | Found 5 rows in Segments by Physical Reads section
[2026-07-10 12:32:11] INFO     | awr_seg_Physical_reads_parser | ✅ Parsed 5 Segments by Physical Reads records
[2026-07-10 12:32:12] INFO     | awr_seg_Physical_reads_parser | ✅ Inserted 5 rows into awr_seg_phy_reads
[2026-07-10 12:32:39] INFO     | awr_seg_Physical_reads_parser | Found 5 rows in Segments by Physical Reads section
[2026-07-10 12:32:39] INFO     | awr_seg_Physical_reads_parser | ✅ Parsed 5 Segments by Physical Reads records
[2026-07-10 12:32:39] INFO     | awr_seg_Physical_reads_parser | ✅ Inserted 5 rows into awr_seg_phy_reads
[2026-07-10 12:32:40] INFO     | awr_seg_Physical_reads_parser | Found 5 rows in Segments by Physical Reads section
[2026-07-10 12:32:40] INFO     | awr_seg_Physical_reads_parser | ✅ Parsed 5 Segments by Physical Reads records
[2026-07-10 12:32:40] INFO     | awr_seg_Physical_reads_parser | ✅ Inserted 5 rows into awr_seg_phy_reads
[2026-07-10 12:32:59] INFO     | awr_seg_Physical_reads_parser | Found 5 rows in Segments by Physical Reads section
[2026-07-10 12:32:59] INFO     | awr_seg_Physical_reads_parser | ✅ Parsed 5 Segments by Physical Reads records
[2026-07-10 12:32:59] INFO     | awr_seg_Physical_reads_parser | ✅ Inserted 5 rows into awr_seg_phy_reads
[2026-07-10 12:33:09] INFO     | awr_seg_Physical_reads_parser | Found 5 rows in Segments by Physical Reads section
[2026-07-10 12:33:09] INFO     | awr_seg_Physical_reads_parser | ✅ Parsed 5 Segments by Physical Reads records
[2026-07-10 12:33:09] INFO     | awr_seg_Physical_reads_parser | ✅ Inserted 5 rows into awr_seg_phy_reads
[2026-07-10 12:33:52] INFO     | awr_seg_Physical_reads_parser | Found 5 rows in Segments by Physical Reads section
[2026-07-10 12:33:52] INFO     | awr_seg_Physical_reads_parser | ✅ Parsed 5 Segments by Physical Reads records
[2026-07-10 12:33:52] INFO     | awr_seg_Physical_reads_parser | ✅ Inserted 5 rows into awr_seg_phy_reads
[2026-07-10 12:33:53] INFO     | awr_seg_Physical_reads_parser | Found 5 rows in Segments by Physical Reads section
[2026-07-10 12:33:53] INFO     | awr_seg_Physical_reads_parser | ✅ Parsed 5 Segments by Physical Reads records
[2026-07-10 12:33:54] INFO     | awr_seg_Physical_reads_parser | ✅ Inserted 5 rows into awr_seg_phy_reads
[2026-07-10 12:33:55] INFO     | awr_seg_Physical_reads_parser | Found 5 rows in Segments by Physical Reads section
[2026-07-10 12:33:55] INFO     | awr_seg_Physical_reads_parser | ✅ Parsed 5 Segments by Physical Reads records
[2026-07-10 12:33:55] INFO     | awr_seg_Physical_reads_parser | ✅ Inserted 5 rows into awr_seg_phy_reads
[2026-07-10 12:35:00] INFO     | awr_seg_Physical_reads_parser | Found 5 rows in Segments by Physical Reads section
[2026-07-10 12:35:00] INFO     | awr_seg_Physical_reads_parser | ✅ Parsed 5 Segments by Physical Reads records
[2026-07-10 12:35:00] INFO     | awr_seg_Physical_reads_parser | ✅ Inserted 5 rows into awr_seg_phy_reads
[2026-07-10 12:35:14] INFO     | awr_seg_Physical_reads_parser | Found 5 rows in Segments by Physical Reads section
[2026-07-10 12:35:14] INFO     | awr_seg_Physical_reads_parser | ✅ Parsed 5 Segments by Physical Reads records
[2026-07-10 12:35:14] INFO     | awr_seg_Physical_reads_parser | ✅ Inserted 5 rows into awr_seg_phy_reads
[2026-07-10 12:35:24] INFO     | awr_seg_Physical_reads_parser | Found 5 rows in Segments by Physical Reads section
[2026-07-10 12:35:24] INFO     | awr_seg_Physical_reads_parser | ✅ Parsed 5 Segments by Physical Reads records
[2026-07-10 12:35:24] INFO     | awr_seg_Physical_reads_parser | ✅ Inserted 5 rows into awr_seg_phy_reads
[2026-07-10 12:35:27] INFO     | awr_seg_Physical_reads_parser | Found 5 rows in Segments by Physical Reads section
[2026-07-10 12:35:27] INFO     | awr_seg_Physical_reads_parser | ✅ Parsed 5 Segments by Physical Reads records
[2026-07-10 12:35:27] INFO     | awr_seg_Physical_reads_parser | ✅ Inserted 5 rows into awr_seg_phy_reads
[2026-07-10 12:35:50] INFO     | awr_seg_Physical_reads_parser | Found 5 rows in Segments by Physical Reads section
[2026-07-10 12:35:50] INFO     | awr_seg_Physical_reads_parser | ✅ Parsed 5 Segments by Physical Reads records
[2026-07-10 12:35:50] INFO     | awr_seg_Physical_reads_parser | ✅ Inserted 5 rows into awr_seg_phy_reads
[2026-07-10 12:36:35] INFO     | awr_seg_Physical_reads_parser | Found 5 rows in Segments by Physical Reads section
[2026-07-10 12:36:35] INFO     | awr_seg_Physical_reads_parser | ✅ Parsed 5 Segments by Physical Reads records
[2026-07-10 12:36:35] INFO     | awr_seg_Physical_reads_parser | ✅ Inserted 5 rows into awr_seg_phy_reads
[2026-07-10 12:36:39] INFO     | awr_seg_Physical_reads_parser | Found 5 rows in Segments by Physical Reads section
[2026-07-10 12:36:39] INFO     | awr_seg_Physical_reads_parser | ✅ Parsed 5 Segments by Physical Reads records
[2026-07-10 12:36:39] INFO     | awr_seg_Physical_reads_parser | ✅ Inserted 5 rows into awr_seg_phy_reads
[2026-07-10 12:36:43] INFO     | awr_seg_Physical_reads_parser | Found 5 rows in Segments by Physical Reads section
[2026-07-10 12:36:43] INFO     | awr_seg_Physical_reads_parser | ✅ Parsed 5 Segments by Physical Reads records
[2026-07-10 12:36:44] INFO     | awr_seg_Physical_reads_parser | ✅ Inserted 5 rows into awr_seg_phy_reads
[2026-07-10 12:36:59] INFO     | awr_seg_Physical_reads_parser | Found 5 rows in Segments by Physical Reads section
[2026-07-10 12:36:59] INFO     | awr_seg_Physical_reads_parser | ✅ Parsed 5 Segments by Physical Reads records
[2026-07-10 12:36:59] INFO     | awr_seg_Physical_reads_parser | ✅ Inserted 5 rows into awr_seg_phy_reads
[2026-07-10 12:37:51] INFO     | awr_seg_Physical_reads_parser | Found 5 rows in Segments by Physical Reads section
[2026-07-10 12:37:51] INFO     | awr_seg_Physical_reads_parser | ✅ Parsed 5 Segments by Physical Reads records
[2026-07-10 12:37:51] INFO     | awr_seg_Physical_reads_parser | ✅ Inserted 5 rows into awr_seg_phy_reads
[2026-07-10 12:38:03] INFO     | awr_seg_Physical_reads_parser | Found 5 rows in Segments by Physical Reads section
[2026-07-10 12:38:03] INFO     | awr_seg_Physical_reads_parser | ✅ Parsed 5 Segments by Physical Reads records
[2026-07-10 12:38:03] INFO     | awr_seg_Physical_reads_parser | ✅ Inserted 5 rows into awr_seg_phy_reads
[2026-07-10 12:38:11] INFO     | awr_seg_Physical_reads_parser | Found 5 rows in Segments by Physical Reads section
[2026-07-10 12:38:11] INFO     | awr_seg_Physical_reads_parser | ✅ Parsed 5 Segments by Physical Reads records
[2026-07-10 12:38:11] INFO     | awr_seg_Physical_reads_parser | ✅ Inserted 5 rows into awr_seg_phy_reads
[2026-07-10 12:39:04] INFO     | awr_seg_Physical_reads_parser | Found 5 rows in Segments by Physical Reads section
[2026-07-10 12:39:04] INFO     | awr_seg_Physical_reads_parser | ✅ Parsed 5 Segments by Physical Reads records
[2026-07-10 12:39:04] INFO     | awr_seg_Physical_reads_parser | ✅ Inserted 5 rows into awr_seg_phy_reads
[2026-07-10 12:39:19] INFO     | awr_seg_Physical_reads_parser | Found 5 rows in Segments by Physical Reads section
[2026-07-10 12:39:19] INFO     | awr_seg_Physical_reads_parser | ✅ Parsed 5 Segments by Physical Reads records
[2026-07-10 12:39:19] INFO     | awr_seg_Physical_reads_parser | ✅ Inserted 5 rows into awr_seg_phy_reads
[2026-07-10 12:39:33] INFO     | awr_seg_Physical_reads_parser | Found 5 rows in Segments by Physical Reads section
[2026-07-10 12:39:33] INFO     | awr_seg_Physical_reads_parser | ✅ Parsed 5 Segments by Physical Reads records
[2026-07-10 12:39:33] INFO     | awr_seg_Physical_reads_parser | ✅ Inserted 5 rows into awr_seg_phy_reads
[2026-07-10 12:39:40] INFO     | awr_seg_Physical_reads_parser | Found 5 rows in Segments by Physical Reads section
[2026-07-10 12:39:40] INFO     | awr_seg_Physical_reads_parser | ✅ Parsed 5 Segments by Physical Reads records
[2026-07-10 12:39:40] INFO     | awr_seg_Physical_reads_parser | ✅ Inserted 5 rows into awr_seg_phy_reads
[2026-07-10 12:39:59] INFO     | awr_seg_Physical_reads_parser | Found 5 rows in Segments by Physical Reads section
[2026-07-10 12:39:59] INFO     | awr_seg_Physical_reads_parser | ✅ Parsed 5 Segments by Physical Reads records
[2026-07-10 12:39:59] INFO     | awr_seg_Physical_reads_parser | ✅ Inserted 5 rows into awr_seg_phy_reads
[2026-07-10 12:41:12] INFO     | awr_seg_Physical_reads_parser | Found 5 rows in Segments by Physical Reads section
[2026-07-10 12:41:12] INFO     | awr_seg_Physical_reads_parser | ✅ Parsed 5 Segments by Physical Reads records
[2026-07-10 12:41:12] INFO     | awr_seg_Physical_reads_parser | ✅ Inserted 5 rows into awr_seg_phy_reads
[2026-07-10 12:41:14] INFO     | awr_seg_Physical_reads_parser | Found 5 rows in Segments by Physical Reads section
[2026-07-10 12:41:14] INFO     | awr_seg_Physical_reads_parser | ✅ Parsed 5 Segments by Physical Reads records
[2026-07-10 12:41:14] INFO     | awr_seg_Physical_reads_parser | ✅ Inserted 5 rows into awr_seg_phy_reads
[2026-07-10 12:41:18] INFO     | awr_seg_Physical_reads_parser | Found 5 rows in Segments by Physical Reads section
[2026-07-10 12:41:18] INFO     | awr_seg_Physical_reads_parser | ✅ Parsed 5 Segments by Physical Reads records
[2026-07-10 12:41:18] INFO     | awr_seg_Physical_reads_parser | ✅ Inserted 5 rows into awr_seg_phy_reads
[2026-07-10 12:41:37] INFO     | awr_seg_Physical_reads_parser | Found 5 rows in Segments by Physical Reads section
[2026-07-10 12:41:37] INFO     | awr_seg_Physical_reads_parser | ✅ Parsed 5 Segments by Physical Reads records
[2026-07-10 12:41:38] INFO     | awr_seg_Physical_reads_parser | ✅ Inserted 5 rows into awr_seg_phy_reads
[2026-07-10 12:42:21] INFO     | awr_seg_Physical_reads_parser | Found 5 rows in Segments by Physical Reads section
[2026-07-10 12:42:21] INFO     | awr_seg_Physical_reads_parser | ✅ Parsed 5 Segments by Physical Reads records
[2026-07-10 12:42:21] INFO     | awr_seg_Physical_reads_parser | ✅ Inserted 5 rows into awr_seg_phy_reads
[2026-07-10 12:42:41] INFO     | awr_seg_Physical_reads_parser | Found 5 rows in Segments by Physical Reads section
[2026-07-10 12:42:41] INFO     | awr_seg_Physical_reads_parser | ✅ Parsed 5 Segments by Physical Reads records
[2026-07-10 12:42:41] INFO     | awr_seg_Physical_reads_parser | ✅ Inserted 5 rows into awr_seg_phy_reads
[2026-07-10 12:42:45] INFO     | awr_seg_Physical_reads_parser | Found 5 rows in Segments by Physical Reads section
[2026-07-10 12:42:45] INFO     | awr_seg_Physical_reads_parser | ✅ Parsed 5 Segments by Physical Reads records
[2026-07-10 12:42:45] INFO     | awr_seg_Physical_reads_parser | ✅ Inserted 5 rows into awr_seg_phy_reads
[2026-07-10 12:43:25] INFO     | awr_seg_Physical_reads_parser | Found 5 rows in Segments by Physical Reads section
[2026-07-10 12:43:25] INFO     | awr_seg_Physical_reads_parser | ✅ Parsed 5 Segments by Physical Reads records
[2026-07-10 12:43:25] INFO     | awr_seg_Physical_reads_parser | ✅ Inserted 5 rows into awr_seg_phy_reads
[2026-07-10 12:43:38] INFO     | awr_seg_Physical_reads_parser | Found 5 rows in Segments by Physical Reads section
[2026-07-10 12:43:38] INFO     | awr_seg_Physical_reads_parser | ✅ Parsed 5 Segments by Physical Reads records
[2026-07-10 12:43:38] INFO     | awr_seg_Physical_reads_parser | ✅ Inserted 5 rows into awr_seg_phy_reads
[2026-07-10 12:44:01] INFO     | awr_seg_Physical_reads_parser | Found 5 rows in Segments by Physical Reads section
[2026-07-10 12:44:01] INFO     | awr_seg_Physical_reads_parser | ✅ Parsed 5 Segments by Physical Reads records
[2026-07-10 12:44:01] INFO     | awr_seg_Physical_reads_parser | ✅ Inserted 5 rows into awr_seg_phy_reads
[2026-07-10 12:44:02] INFO     | awr_seg_Physical_reads_parser | Found 5 rows in Segments by Physical Reads section
[2026-07-10 12:44:02] INFO     | awr_seg_Physical_reads_parser | ✅ Parsed 5 Segments by Physical Reads records
[2026-07-10 12:44:03] INFO     | awr_seg_Physical_reads_parser | ✅ Inserted 5 rows into awr_seg_phy_reads
[2026-07-10 12:44:23] INFO     | awr_seg_Physical_reads_parser | Found 5 rows in Segments by Physical Reads section
[2026-07-10 12:44:23] INFO     | awr_seg_Physical_reads_parser | ✅ Parsed 5 Segments by Physical Reads records
[2026-07-10 12:44:23] INFO     | awr_seg_Physical_reads_parser | ✅ Inserted 5 rows into awr_seg_phy_reads
[2026-07-10 12:45:16] INFO     | awr_seg_Physical_reads_parser | Found 5 rows in Segments by Physical Reads section
[2026-07-10 12:45:16] INFO     | awr_seg_Physical_reads_parser | ✅ Parsed 5 Segments by Physical Reads records
[2026-07-10 12:45:16] INFO     | awr_seg_Physical_reads_parser | ✅ Inserted 5 rows into awr_seg_phy_reads
[2026-07-10 12:45:16] INFO     | awr_seg_Physical_reads_parser | Found 5 rows in Segments by Physical Reads section
[2026-07-10 12:45:16] INFO     | awr_seg_Physical_reads_parser | ✅ Parsed 5 Segments by Physical Reads records
[2026-07-10 12:45:16] INFO     | awr_seg_Physical_reads_parser | ✅ Inserted 5 rows into awr_seg_phy_reads
[2026-07-10 12:45:24] INFO     | awr_seg_Physical_reads_parser | Found 5 rows in Segments by Physical Reads section
[2026-07-10 12:45:24] INFO     | awr_seg_Physical_reads_parser | ✅ Parsed 5 Segments by Physical Reads records
[2026-07-10 12:45:24] INFO     | awr_seg_Physical_reads_parser | ✅ Inserted 5 rows into awr_seg_phy_reads
[2026-07-10 12:46:33] INFO     | awr_seg_Physical_reads_parser | Found 5 rows in Segments by Physical Reads section
[2026-07-10 12:46:33] INFO     | awr_seg_Physical_reads_parser | ✅ Parsed 5 Segments by Physical Reads records
[2026-07-10 12:46:33] INFO     | awr_seg_Physical_reads_parser | ✅ Inserted 5 rows into awr_seg_phy_reads
[2026-07-10 12:46:34] INFO     | awr_seg_Physical_reads_parser | Found 5 rows in Segments by Physical Reads section
[2026-07-10 12:46:34] INFO     | awr_seg_Physical_reads_parser | ✅ Parsed 5 Segments by Physical Reads records
[2026-07-10 12:46:34] INFO     | awr_seg_Physical_reads_parser | ✅ Inserted 5 rows into awr_seg_phy_reads
[2026-07-10 12:47:10] INFO     | awr_seg_Physical_reads_parser | Found 5 rows in Segments by Physical Reads section
[2026-07-10 12:47:10] INFO     | awr_seg_Physical_reads_parser | ✅ Parsed 5 Segments by Physical Reads records
[2026-07-10 12:47:10] INFO     | awr_seg_Physical_reads_parser | ✅ Inserted 5 rows into awr_seg_phy_reads
[2026-07-10 12:47:44] INFO     | awr_seg_Physical_reads_parser | Found 5 rows in Segments by Physical Reads section
[2026-07-10 12:47:44] INFO     | awr_seg_Physical_reads_parser | ✅ Parsed 5 Segments by Physical Reads records
[2026-07-10 12:47:44] INFO     | awr_seg_Physical_reads_parser | ✅ Inserted 5 rows into awr_seg_phy_reads
[2026-07-10 12:47:45] INFO     | awr_seg_Physical_reads_parser | Found 5 rows in Segments by Physical Reads section
[2026-07-10 12:47:45] INFO     | awr_seg_Physical_reads_parser | ✅ Parsed 5 Segments by Physical Reads records
[2026-07-10 12:47:45] INFO     | awr_seg_Physical_reads_parser | ✅ Inserted 5 rows into awr_seg_phy_reads
[2026-07-10 12:48:55] INFO     | awr_seg_Physical_reads_parser | Found 5 rows in Segments by Physical Reads section
[2026-07-10 12:48:55] INFO     | awr_seg_Physical_reads_parser | ✅ Parsed 5 Segments by Physical Reads records
[2026-07-10 12:48:55] INFO     | awr_seg_Physical_reads_parser | ✅ Inserted 5 rows into awr_seg_phy_reads
[2026-07-10 12:48:59] INFO     | awr_seg_Physical_reads_parser | Found 5 rows in Segments by Physical Reads section
[2026-07-10 12:48:59] INFO     | awr_seg_Physical_reads_parser | ✅ Parsed 5 Segments by Physical Reads records
[2026-07-10 12:48:59] INFO     | awr_seg_Physical_reads_parser | ✅ Inserted 5 rows into awr_seg_phy_reads
[2026-07-10 12:49:01] INFO     | awr_seg_Physical_reads_parser | Found 5 rows in Segments by Physical Reads section
[2026-07-10 12:49:01] INFO     | awr_seg_Physical_reads_parser | ✅ Parsed 5 Segments by Physical Reads records
[2026-07-10 12:49:01] INFO     | awr_seg_Physical_reads_parser | ✅ Inserted 5 rows into awr_seg_phy_reads
[2026-07-10 12:50:06] INFO     | awr_seg_Physical_reads_parser | Found 5 rows in Segments by Physical Reads section
[2026-07-10 12:50:06] INFO     | awr_seg_Physical_reads_parser | ✅ Parsed 5 Segments by Physical Reads records
[2026-07-10 12:50:06] INFO     | awr_seg_Physical_reads_parser | ✅ Inserted 5 rows into awr_seg_phy_reads
[2026-07-10 12:50:12] INFO     | awr_seg_Physical_reads_parser | Found 5 rows in Segments by Physical Reads section
[2026-07-10 12:50:12] INFO     | awr_seg_Physical_reads_parser | ✅ Parsed 5 Segments by Physical Reads records
[2026-07-10 12:50:12] INFO     | awr_seg_Physical_reads_parser | ✅ Inserted 5 rows into awr_seg_phy_reads
[2026-07-10 12:51:23] INFO     | awr_seg_Physical_reads_parser | Found 5 rows in Segments by Physical Reads section
[2026-07-10 12:51:23] INFO     | awr_seg_Physical_reads_parser | ✅ Parsed 5 Segments by Physical Reads records
[2026-07-10 12:51:23] INFO     | awr_seg_Physical_reads_parser | ✅ Inserted 5 rows into awr_seg_phy_reads
[2026-07-10 12:52:33] INFO     | awr_seg_Physical_reads_parser | Found 5 rows in Segments by Physical Reads section
[2026-07-10 12:52:33] INFO     | awr_seg_Physical_reads_parser | ✅ Parsed 5 Segments by Physical Reads records
[2026-07-10 12:52:33] INFO     | awr_seg_Physical_reads_parser | ✅ Inserted 5 rows into awr_seg_phy_reads
[2026-07-10 12:53:43] INFO     | awr_seg_Physical_reads_parser | Found 5 rows in Segments by Physical Reads section
[2026-07-10 12:53:43] INFO     | awr_seg_Physical_reads_parser | ✅ Parsed 5 Segments by Physical Reads records
[2026-07-10 12:53:43] INFO     | awr_seg_Physical_reads_parser | ✅ Inserted 5 rows into awr_seg_phy_reads
