[2026-07-10 11:52:36] INFO     | awr_seg_phy_writes_parser | Found 5 rows in Segments by Physical Writes section
[2026-07-10 12:26:40] INFO     | awr_seg_phy_writes_parser | ✅ Parsed 5 Segments by Physical Writes records
[2026-07-10 12:26:40] INFO     | awr_seg_phy_writes_parser | ✅ Inserted 5 rows into awr_seg_phy_writes
[2026-07-10 12:26:41] INFO     | awr_seg_phy_writes_parser | Found 5 rows in Segments by Physical Writes section
[2026-07-10 12:26:41] INFO     | awr_seg_phy_writes_parser | ✅ Parsed 5 Segments by Physical Writes records
[2026-07-10 12:26:41] INFO     | awr_seg_phy_writes_parser | ✅ Inserted 5 rows into awr_seg_phy_writes
[2026-07-10 12:27:01] INFO     | awr_seg_phy_writes_parser | Found 5 rows in Segments by Physical Writes section
[2026-07-10 12:27:01] INFO     | awr_seg_phy_writes_parser | ✅ Parsed 5 Segments by Physical Writes records
[2026-07-10 12:27:01] INFO     | awr_seg_phy_writes_parser | ✅ Inserted 5 rows into awr_seg_phy_writes
[2026-07-10 12:27:53] INFO     | awr_seg_phy_writes_parser | Found 5 rows in Segments by Physical Writes section
[2026-07-10 12:27:53] INFO     | awr_seg_phy_writes_parser | ✅ Parsed 5 Segments by Physical Writes records
[2026-07-10 12:27:53] INFO     | awr_seg_phy_writes_parser | ✅ Inserted 5 rows into awr_seg_phy_writes
[2026-07-10 12:28:35] INFO     | awr_seg_phy_writes_parser | Found 5 rows in Segments by Physical Writes section
[2026-07-10 12:28:35] INFO     | awr_seg_phy_writes_parser | ✅ Parsed 5 Segments by Physical Writes records
[2026-07-10 12:28:35] INFO     | awr_seg_phy_writes_parser | ✅ Inserted 5 rows into awr_seg_phy_writes
[2026-07-10 12:28:36] INFO     | awr_seg_phy_writes_parser | Found 5 rows in Segments by Physical Writes section
[2026-07-10 12:28:36] INFO     | awr_seg_phy_writes_parser | ✅ Parsed 5 Segments by Physical Writes records
[2026-07-10 12:28:36] INFO     | awr_seg_phy_writes_parser | ✅ Inserted 5 rows into awr_seg_phy_writes
[2026-07-10 12:29:31] INFO     | awr_seg_phy_writes_parser | Found 5 rows in Segments by Physical Writes section
[2026-07-10 12:29:31] INFO     | awr_seg_phy_writes_parser | ✅ Parsed 5 Segments by Physical Writes records
[2026-07-10 12:29:31] INFO     | awr_seg_phy_writes_parser | ✅ Inserted 5 rows into awr_seg_phy_writes
[2026-07-10 12:29:47] INFO     | awr_seg_phy_writes_parser | Found 5 rows in Segments by Physical Writes section
[2026-07-10 12:29:47] INFO     | awr_seg_phy_writes_parser | ✅ Parsed 5 Segments by Physical Writes records
[2026-07-10 12:29:47] INFO     | awr_seg_phy_writes_parser | ✅ Inserted 5 rows into awr_seg_phy_writes
[2026-07-10 12:30:15] INFO     | awr_seg_phy_writes_parser | Found 5 rows in Segments by Physical Writes section
[2026-07-10 12:30:15] INFO     | awr_seg_phy_writes_parser | ✅ Parsed 5 Segments by Physical Writes records
[2026-07-10 12:30:15] INFO     | awr_seg_phy_writes_parser | Found 5 rows in Segments by Physical Writes section
[2026-07-10 12:30:15] INFO     | awr_seg_phy_writes_parser | ✅ Parsed 5 Segments by Physical Writes records
[2026-07-10 12:30:16] INFO     | awr_seg_phy_writes_parser | ✅ Inserted 5 rows into awr_seg_phy_writes
[2026-07-10 12:30:16] INFO     | awr_seg_phy_writes_parser | ✅ Inserted 5 rows into awr_seg_phy_writes
[2026-07-10 12:30:28] INFO     | awr_seg_phy_writes_parser | Found 5 rows in Segments by Physical Writes section
[2026-07-10 12:30:28] INFO     | awr_seg_phy_writes_parser | ✅ Parsed 5 Segments by Physical Writes records
[2026-07-10 12:30:28] INFO     | awr_seg_phy_writes_parser | ✅ Inserted 5 rows into awr_seg_phy_writes
[2026-07-10 12:31:22] INFO     | awr_seg_phy_writes_parser | Found 5 rows in Segments by Physical Writes section
[2026-07-10 12:31:22] INFO     | awr_seg_phy_writes_parser | ✅ Parsed 5 Segments by Physical Writes records
[2026-07-10 12:31:22] INFO     | awr_seg_phy_writes_parser | ✅ Inserted 5 rows into awr_seg_phy_writes
[2026-07-10 12:31:30] INFO     | awr_seg_phy_writes_parser | Found 5 rows in Segments by Physical Writes section
[2026-07-10 12:31:30] INFO     | awr_seg_phy_writes_parser | ✅ Parsed 5 Segments by Physical Writes records
[2026-07-10 12:31:30] INFO     | awr_seg_phy_writes_parser | ✅ Inserted 5 rows into awr_seg_phy_writes
[2026-07-10 12:31:31] INFO     | awr_seg_phy_writes_parser | Found 5 rows in Segments by Physical Writes section
[2026-07-10 12:31:31] INFO     | awr_seg_phy_writes_parser | ✅ Parsed 5 Segments by Physical Writes records
[2026-07-10 12:31:31] INFO     | awr_seg_phy_writes_parser | ✅ Inserted 5 rows into awr_seg_phy_writes
[2026-07-10 12:31:31] INFO     | awr_seg_phy_writes_parser | Found 5 rows in Segments by Physical Writes section
[2026-07-10 12:31:31] INFO     | awr_seg_phy_writes_parser | ✅ Parsed 5 Segments by Physical Writes records
[2026-07-10 12:31:31] INFO     | awr_seg_phy_writes_parser | ✅ Inserted 5 rows into awr_seg_phy_writes
[2026-07-10 12:32:15] INFO     | awr_seg_phy_writes_parser | Found 5 rows in Segments by Physical Writes section
[2026-07-10 12:32:15] INFO     | awr_seg_phy_writes_parser | ✅ Parsed 5 Segments by Physical Writes records
[2026-07-10 12:32:15] INFO     | awr_seg_phy_writes_parser | ✅ Inserted 5 rows into awr_seg_phy_writes
[2026-07-10 12:32:44] INFO     | awr_seg_phy_writes_parser | Found 5 rows in Segments by Physical Writes section
[2026-07-10 12:32:44] INFO     | awr_seg_phy_writes_parser | ✅ Parsed 5 Segments by Physical Writes records
[2026-07-10 12:32:44] INFO     | awr_seg_phy_writes_parser | ✅ Inserted 5 rows into awr_seg_phy_writes
[2026-07-10 12:32:45] INFO     | awr_seg_phy_writes_parser | Found 5 rows in Segments by Physical Writes section
[2026-07-10 12:32:45] INFO     | awr_seg_phy_writes_parser | ✅ Parsed 5 Segments by Physical Writes records
[2026-07-10 12:32:45] INFO     | awr_seg_phy_writes_parser | ✅ Inserted 5 rows into awr_seg_phy_writes
[2026-07-10 12:33:03] INFO     | awr_seg_phy_writes_parser | Found 5 rows in Segments by Physical Writes section
[2026-07-10 12:33:03] INFO     | awr_seg_phy_writes_parser | ✅ Parsed 5 Segments by Physical Writes records
[2026-07-10 12:33:03] INFO     | awr_seg_phy_writes_parser | ✅ Inserted 5 rows into awr_seg_phy_writes
[2026-07-10 12:33:16] INFO     | awr_seg_phy_writes_parser | Found 5 rows in Segments by Physical Writes section
[2026-07-10 12:33:16] INFO     | awr_seg_phy_writes_parser | ✅ Parsed 5 Segments by Physical Writes records
[2026-07-10 12:33:16] INFO     | awr_seg_phy_writes_parser | ✅ Inserted 5 rows into awr_seg_phy_writes
[2026-07-10 12:33:56] INFO     | awr_seg_phy_writes_parser | Found 5 rows in Segments by Physical Writes section
[2026-07-10 12:33:56] INFO     | awr_seg_phy_writes_parser | ✅ Parsed 5 Segments by Physical Writes records
[2026-07-10 12:33:57] INFO     | awr_seg_phy_writes_parser | ✅ Inserted 5 rows into awr_seg_phy_writes
[2026-07-10 12:33:59] INFO     | awr_seg_phy_writes_parser | Found 5 rows in Segments by Physical Writes section
[2026-07-10 12:33:59] INFO     | awr_seg_phy_writes_parser | ✅ Parsed 5 Segments by Physical Writes records
[2026-07-10 12:33:59] INFO     | awr_seg_phy_writes_parser | ✅ Inserted 5 rows into awr_seg_phy_writes
[2026-07-10 12:34:01] INFO     | awr_seg_phy_writes_parser | Found 5 rows in Segments by Physical Writes section
[2026-07-10 12:34:01] INFO     | awr_seg_phy_writes_parser | ✅ Parsed 5 Segments by Physical Writes records
[2026-07-10 12:34:01] INFO     | awr_seg_phy_writes_parser | ✅ Inserted 5 rows into awr_seg_phy_writes
[2026-07-10 12:35:03] INFO     | awr_seg_phy_writes_parser | Found 5 rows in Segments by Physical Writes section
[2026-07-10 12:35:03] INFO     | awr_seg_phy_writes_parser | ✅ Parsed 5 Segments by Physical Writes records
[2026-07-10 12:35:03] INFO     | awr_seg_phy_writes_parser | ✅ Inserted 5 rows into awr_seg_phy_writes
[2026-07-10 12:35:21] INFO     | awr_seg_phy_writes_parser | Found 5 rows in Segments by Physical Writes section
[2026-07-10 12:35:21] INFO     | awr_seg_phy_writes_parser | ✅ Parsed 5 Segments by Physical Writes records
[2026-07-10 12:35:21] INFO     | awr_seg_phy_writes_parser | ✅ Inserted 5 rows into awr_seg_phy_writes
[2026-07-10 12:35:29] INFO     | awr_seg_phy_writes_parser | Found 5 rows in Segments by Physical Writes section
[2026-07-10 12:35:29] INFO     | awr_seg_phy_writes_parser | ✅ Parsed 5 Segments by Physical Writes records
[2026-07-10 12:35:29] INFO     | awr_seg_phy_writes_parser | ✅ Inserted 5 rows into awr_seg_phy_writes
[2026-07-10 12:35:31] INFO     | awr_seg_phy_writes_parser | Found 5 rows in Segments by Physical Writes section
[2026-07-10 12:35:31] INFO     | awr_seg_phy_writes_parser | ✅ Parsed 5 Segments by Physical Writes records
[2026-07-10 12:35:31] INFO     | awr_seg_phy_writes_parser | ✅ Inserted 5 rows into awr_seg_phy_writes
[2026-07-10 12:35:53] INFO     | awr_seg_phy_writes_parser | Found 5 rows in Segments by Physical Writes section
[2026-07-10 12:35:53] INFO     | awr_seg_phy_writes_parser | ✅ Parsed 5 Segments by Physical Writes records
[2026-07-10 12:35:53] INFO     | awr_seg_phy_writes_parser | ✅ Inserted 5 rows into awr_seg_phy_writes
[2026-07-10 12:36:39] INFO     | awr_seg_phy_writes_parser | Found 5 rows in Segments by Physical Writes section
[2026-07-10 12:36:39] INFO     | awr_seg_phy_writes_parser | ✅ Parsed 5 Segments by Physical Writes records
[2026-07-10 12:36:39] INFO     | awr_seg_phy_writes_parser | ✅ Inserted 5 rows into awr_seg_phy_writes
[2026-07-10 12:36:43] INFO     | awr_seg_phy_writes_parser | Found 5 rows in Segments by Physical Writes section
[2026-07-10 12:36:43] INFO     | awr_seg_phy_writes_parser | ✅ Parsed 5 Segments by Physical Writes records
[2026-07-10 12:36:43] INFO     | awr_seg_phy_writes_parser | ✅ Inserted 5 rows into awr_seg_phy_writes
[2026-07-10 12:36:47] INFO     | awr_seg_phy_writes_parser | Found 5 rows in Segments by Physical Writes section
[2026-07-10 12:36:47] INFO     | awr_seg_phy_writes_parser | ✅ Parsed 5 Segments by Physical Writes records
[2026-07-10 12:36:47] INFO     | awr_seg_phy_writes_parser | ✅ Inserted 5 rows into awr_seg_phy_writes
[2026-07-10 12:37:06] INFO     | awr_seg_phy_writes_parser | Found 5 rows in Segments by Physical Writes section
[2026-07-10 12:37:06] INFO     | awr_seg_phy_writes_parser | ✅ Parsed 5 Segments by Physical Writes records
[2026-07-10 12:37:06] INFO     | awr_seg_phy_writes_parser | ✅ Inserted 5 rows into awr_seg_phy_writes
[2026-07-10 12:37:56] INFO     | awr_seg_phy_writes_parser | Found 5 rows in Segments by Physical Writes section
[2026-07-10 12:37:56] INFO     | awr_seg_phy_writes_parser | ✅ Parsed 5 Segments by Physical Writes records
[2026-07-10 12:37:56] INFO     | awr_seg_phy_writes_parser | ✅ Inserted 5 rows into awr_seg_phy_writes
[2026-07-10 12:38:08] INFO     | awr_seg_phy_writes_parser | Found 5 rows in Segments by Physical Writes section
[2026-07-10 12:38:08] INFO     | awr_seg_phy_writes_parser | ✅ Parsed 5 Segments by Physical Writes records
[2026-07-10 12:38:08] INFO     | awr_seg_phy_writes_parser | ✅ Inserted 5 rows into awr_seg_phy_writes
[2026-07-10 12:38:18] INFO     | awr_seg_phy_writes_parser | Found 5 rows in Segments by Physical Writes section
[2026-07-10 12:38:18] INFO     | awr_seg_phy_writes_parser | ✅ Parsed 5 Segments by Physical Writes records
[2026-07-10 12:38:18] INFO     | awr_seg_phy_writes_parser | ✅ Inserted 5 rows into awr_seg_phy_writes
[2026-07-10 12:39:07] INFO     | awr_seg_phy_writes_parser | Found 5 rows in Segments by Physical Writes section
[2026-07-10 12:39:07] INFO     | awr_seg_phy_writes_parser | ✅ Parsed 5 Segments by Physical Writes records
[2026-07-10 12:39:08] INFO     | awr_seg_phy_writes_parser | ✅ Inserted 5 rows into awr_seg_phy_writes
[2026-07-10 12:39:26] INFO     | awr_seg_phy_writes_parser | Found 5 rows in Segments by Physical Writes section
[2026-07-10 12:39:26] INFO     | awr_seg_phy_writes_parser | ✅ Parsed 5 Segments by Physical Writes records
[2026-07-10 12:39:26] INFO     | awr_seg_phy_writes_parser | ✅ Inserted 5 rows into awr_seg_phy_writes
[2026-07-10 12:39:38] INFO     | awr_seg_phy_writes_parser | Found 5 rows in Segments by Physical Writes section
[2026-07-10 12:39:38] INFO     | awr_seg_phy_writes_parser | ✅ Parsed 5 Segments by Physical Writes records
[2026-07-10 12:39:38] INFO     | awr_seg_phy_writes_parser | ✅ Inserted 5 rows into awr_seg_phy_writes
[2026-07-10 12:39:45] INFO     | awr_seg_phy_writes_parser | Found 5 rows in Segments by Physical Writes section
[2026-07-10 12:39:45] INFO     | awr_seg_phy_writes_parser | ✅ Parsed 5 Segments by Physical Writes records
[2026-07-10 12:39:45] INFO     | awr_seg_phy_writes_parser | ✅ Inserted 5 rows into awr_seg_phy_writes
[2026-07-10 12:40:02] INFO     | awr_seg_phy_writes_parser | Found 5 rows in Segments by Physical Writes section
[2026-07-10 12:40:02] INFO     | awr_seg_phy_writes_parser | ✅ Parsed 5 Segments by Physical Writes records
[2026-07-10 12:40:02] INFO     | awr_seg_phy_writes_parser | ✅ Inserted 5 rows into awr_seg_phy_writes
[2026-07-10 12:41:18] INFO     | awr_seg_phy_writes_parser | Found 5 rows in Segments by Physical Writes section
[2026-07-10 12:41:18] INFO     | awr_seg_phy_writes_parser | ✅ Parsed 5 Segments by Physical Writes records
[2026-07-10 12:41:18] INFO     | awr_seg_phy_writes_parser | ✅ Inserted 5 rows into awr_seg_phy_writes
[2026-07-10 12:41:18] INFO     | awr_seg_phy_writes_parser | Found 5 rows in Segments by Physical Writes section
[2026-07-10 12:41:18] INFO     | awr_seg_phy_writes_parser | ✅ Parsed 5 Segments by Physical Writes records
[2026-07-10 12:41:19] INFO     | awr_seg_phy_writes_parser | ✅ Inserted 5 rows into awr_seg_phy_writes
[2026-07-10 12:41:25] INFO     | awr_seg_phy_writes_parser | Found 5 rows in Segments by Physical Writes section
[2026-07-10 12:41:25] INFO     | awr_seg_phy_writes_parser | ✅ Parsed 5 Segments by Physical Writes records
[2026-07-10 12:41:25] INFO     | awr_seg_phy_writes_parser | ✅ Inserted 5 rows into awr_seg_phy_writes
[2026-07-10 12:41:47] INFO     | awr_seg_phy_writes_parser | Found 5 rows in Segments by Physical Writes section
[2026-07-10 12:41:47] INFO     | awr_seg_phy_writes_parser | ✅ Parsed 5 Segments by Physical Writes records
[2026-07-10 12:41:47] INFO     | awr_seg_phy_writes_parser | ✅ Inserted 5 rows into awr_seg_phy_writes
[2026-07-10 12:42:24] INFO     | awr_seg_phy_writes_parser | Found 5 rows in Segments by Physical Writes section
[2026-07-10 12:42:24] INFO     | awr_seg_phy_writes_parser | ✅ Parsed 5 Segments by Physical Writes records
[2026-07-10 12:42:24] INFO     | awr_seg_phy_writes_parser | ✅ Inserted 5 rows into awr_seg_phy_writes
[2026-07-10 12:42:47] INFO     | awr_seg_phy_writes_parser | Found 5 rows in Segments by Physical Writes section
[2026-07-10 12:42:47] INFO     | awr_seg_phy_writes_parser | ✅ Parsed 5 Segments by Physical Writes records
[2026-07-10 12:42:47] INFO     | awr_seg_phy_writes_parser | ✅ Inserted 5 rows into awr_seg_phy_writes
[2026-07-10 12:42:50] INFO     | awr_seg_phy_writes_parser | Found 5 rows in Segments by Physical Writes section
[2026-07-10 12:42:50] INFO     | awr_seg_phy_writes_parser | ✅ Parsed 5 Segments by Physical Writes records
[2026-07-10 12:42:50] INFO     | awr_seg_phy_writes_parser | ✅ Inserted 5 rows into awr_seg_phy_writes
[2026-07-10 12:43:29] INFO     | awr_seg_phy_writes_parser | Found 5 rows in Segments by Physical Writes section
[2026-07-10 12:43:29] INFO     | awr_seg_phy_writes_parser | ✅ Parsed 5 Segments by Physical Writes records
[2026-07-10 12:43:29] INFO     | awr_seg_phy_writes_parser | ✅ Inserted 5 rows into awr_seg_phy_writes
[2026-07-10 12:43:44] INFO     | awr_seg_phy_writes_parser | Found 5 rows in Segments by Physical Writes section
[2026-07-10 12:43:44] INFO     | awr_seg_phy_writes_parser | ✅ Parsed 5 Segments by Physical Writes records
[2026-07-10 12:43:44] INFO     | awr_seg_phy_writes_parser | ✅ Inserted 5 rows into awr_seg_phy_writes
[2026-07-10 12:44:06] INFO     | awr_seg_phy_writes_parser | Found 5 rows in Segments by Physical Writes section
[2026-07-10 12:44:06] INFO     | awr_seg_phy_writes_parser | ✅ Parsed 5 Segments by Physical Writes records
[2026-07-10 12:44:06] INFO     | awr_seg_phy_writes_parser | ✅ Inserted 5 rows into awr_seg_phy_writes
[2026-07-10 12:44:07] INFO     | awr_seg_phy_writes_parser | Found 5 rows in Segments by Physical Writes section
[2026-07-10 12:44:07] INFO     | awr_seg_phy_writes_parser | ✅ Parsed 5 Segments by Physical Writes records
[2026-07-10 12:44:07] INFO     | awr_seg_phy_writes_parser | ✅ Inserted 5 rows into awr_seg_phy_writes
[2026-07-10 12:44:27] INFO     | awr_seg_phy_writes_parser | Found 5 rows in Segments by Physical Writes section
[2026-07-10 12:44:27] INFO     | awr_seg_phy_writes_parser | ✅ Parsed 5 Segments by Physical Writes records
[2026-07-10 12:44:27] INFO     | awr_seg_phy_writes_parser | ✅ Inserted 5 rows into awr_seg_phy_writes
[2026-07-10 12:45:20] INFO     | awr_seg_phy_writes_parser | Found 5 rows in Segments by Physical Writes section
[2026-07-10 12:45:20] INFO     | awr_seg_phy_writes_parser | ✅ Parsed 5 Segments by Physical Writes records
[2026-07-10 12:45:20] INFO     | awr_seg_phy_writes_parser | ✅ Inserted 5 rows into awr_seg_phy_writes
[2026-07-10 12:45:21] INFO     | awr_seg_phy_writes_parser | Found 5 rows in Segments by Physical Writes section
[2026-07-10 12:45:21] INFO     | awr_seg_phy_writes_parser | ✅ Parsed 5 Segments by Physical Writes records
[2026-07-10 12:45:21] INFO     | awr_seg_phy_writes_parser | ✅ Inserted 5 rows into awr_seg_phy_writes
[2026-07-10 12:45:30] INFO     | awr_seg_phy_writes_parser | Found 5 rows in Segments by Physical Writes section
[2026-07-10 12:45:30] INFO     | awr_seg_phy_writes_parser | ✅ Parsed 5 Segments by Physical Writes records
[2026-07-10 12:45:30] INFO     | awr_seg_phy_writes_parser | ✅ Inserted 5 rows into awr_seg_phy_writes
[2026-07-10 12:46:37] INFO     | awr_seg_phy_writes_parser | Found 5 rows in Segments by Physical Writes section
[2026-07-10 12:46:37] INFO     | awr_seg_phy_writes_parser | ✅ Parsed 5 Segments by Physical Writes records
[2026-07-10 12:46:37] INFO     | awr_seg_phy_writes_parser | ✅ Inserted 5 rows into awr_seg_phy_writes
[2026-07-10 12:46:39] INFO     | awr_seg_phy_writes_parser | Found 5 rows in Segments by Physical Writes section
[2026-07-10 12:46:39] INFO     | awr_seg_phy_writes_parser | ✅ Parsed 5 Segments by Physical Writes records
[2026-07-10 12:46:39] INFO     | awr_seg_phy_writes_parser | ✅ Inserted 5 rows into awr_seg_phy_writes
[2026-07-10 12:47:17] INFO     | awr_seg_phy_writes_parser | Found 5 rows in Segments by Physical Writes section
[2026-07-10 12:47:17] INFO     | awr_seg_phy_writes_parser | ✅ Parsed 5 Segments by Physical Writes records
[2026-07-10 12:47:17] INFO     | awr_seg_phy_writes_parser | ✅ Inserted 5 rows into awr_seg_phy_writes
[2026-07-10 12:47:49] INFO     | awr_seg_phy_writes_parser | Found 5 rows in Segments by Physical Writes section
[2026-07-10 12:47:49] INFO     | awr_seg_phy_writes_parser | ✅ Parsed 5 Segments by Physical Writes records
[2026-07-10 12:47:49] INFO     | awr_seg_phy_writes_parser | ✅ Inserted 5 rows into awr_seg_phy_writes
[2026-07-10 12:47:49] INFO     | awr_seg_phy_writes_parser | Found 5 rows in Segments by Physical Writes section
[2026-07-10 12:47:49] INFO     | awr_seg_phy_writes_parser | ✅ Parsed 5 Segments by Physical Writes records
[2026-07-10 12:47:49] INFO     | awr_seg_phy_writes_parser | ✅ Inserted 5 rows into awr_seg_phy_writes
[2026-07-10 12:49:02] INFO     | awr_seg_phy_writes_parser | Found 5 rows in Segments by Physical Writes section
[2026-07-10 12:49:02] INFO     | awr_seg_phy_writes_parser | ✅ Parsed 5 Segments by Physical Writes records
[2026-07-10 12:49:02] INFO     | awr_seg_phy_writes_parser | ✅ Inserted 5 rows into awr_seg_phy_writes
[2026-07-10 12:49:03] INFO     | awr_seg_phy_writes_parser | Found 5 rows in Segments by Physical Writes section
[2026-07-10 12:49:03] INFO     | awr_seg_phy_writes_parser | ✅ Parsed 5 Segments by Physical Writes records
[2026-07-10 12:49:03] INFO     | awr_seg_phy_writes_parser | ✅ Inserted 5 rows into awr_seg_phy_writes
[2026-07-10 12:49:06] INFO     | awr_seg_phy_writes_parser | Found 5 rows in Segments by Physical Writes section
[2026-07-10 12:49:06] INFO     | awr_seg_phy_writes_parser | ✅ Parsed 5 Segments by Physical Writes records
[2026-07-10 12:49:06] INFO     | awr_seg_phy_writes_parser | ✅ Inserted 5 rows into awr_seg_phy_writes
[2026-07-10 12:50:10] INFO     | awr_seg_phy_writes_parser | Found 5 rows in Segments by Physical Writes section
[2026-07-10 12:50:10] INFO     | awr_seg_phy_writes_parser | ✅ Parsed 5 Segments by Physical Writes records
[2026-07-10 12:50:10] INFO     | awr_seg_phy_writes_parser | ✅ Inserted 5 rows into awr_seg_phy_writes
[2026-07-10 12:50:17] INFO     | awr_seg_phy_writes_parser | Found 5 rows in Segments by Physical Writes section
[2026-07-10 12:50:17] INFO     | awr_seg_phy_writes_parser | ✅ Parsed 5 Segments by Physical Writes records
[2026-07-10 12:50:17] INFO     | awr_seg_phy_writes_parser | ✅ Inserted 5 rows into awr_seg_phy_writes
[2026-07-10 12:51:27] INFO     | awr_seg_phy_writes_parser | Found 5 rows in Segments by Physical Writes section
[2026-07-10 12:51:27] INFO     | awr_seg_phy_writes_parser | ✅ Parsed 5 Segments by Physical Writes records
[2026-07-10 12:51:27] INFO     | awr_seg_phy_writes_parser | ✅ Inserted 5 rows into awr_seg_phy_writes
[2026-07-10 12:52:37] INFO     | awr_seg_phy_writes_parser | Found 5 rows in Segments by Physical Writes section
[2026-07-10 12:52:37] INFO     | awr_seg_phy_writes_parser | ✅ Parsed 5 Segments by Physical Writes records
[2026-07-10 12:52:37] INFO     | awr_seg_phy_writes_parser | ✅ Inserted 5 rows into awr_seg_phy_writes
[2026-07-10 12:53:47] INFO     | awr_seg_phy_writes_parser | Found 5 rows in Segments by Physical Writes section
[2026-07-10 12:53:47] INFO     | awr_seg_phy_writes_parser | ✅ Parsed 5 Segments by Physical Writes records
[2026-07-10 12:53:47] INFO     | awr_seg_phy_writes_parser | ✅ Inserted 5 rows into awr_seg_phy_writes
