[2026-07-10 11:52:19] INFO     | awr_seg_db_blk_chg_parser | Found 5 rows in Segments by DB Blocks Changes section
[2026-07-10 12:19:51] INFO     | awr_seg_db_blk_chg_parser | ✅ Parsed 5 Segments by DB Blocks Changes records
[2026-07-10 12:19:51] INFO     | awr_seg_db_blk_chg_parser | ✅ Inserted 5 rows into awr_seg_db_blk_chg
[2026-07-10 12:20:06] INFO     | awr_seg_db_blk_chg_parser | Found 5 rows in Segments by DB Blocks Changes section
[2026-07-10 12:20:06] INFO     | awr_seg_db_blk_chg_parser | ✅ Parsed 5 Segments by DB Blocks Changes records
[2026-07-10 12:20:06] INFO     | awr_seg_db_blk_chg_parser | ✅ Inserted 5 rows into awr_seg_db_blk_chg
[2026-07-10 12:20:30] INFO     | awr_seg_db_blk_chg_parser | Found 5 rows in Segments by DB Blocks Changes section
[2026-07-10 12:20:30] INFO     | awr_seg_db_blk_chg_parser | ✅ Parsed 5 Segments by DB Blocks Changes records
[2026-07-10 12:20:30] INFO     | awr_seg_db_blk_chg_parser | ✅ Inserted 5 rows into awr_seg_db_blk_chg
[2026-07-10 12:20:55] INFO     | awr_seg_db_blk_chg_parser | Found 5 rows in Segments by DB Blocks Changes section
[2026-07-10 12:20:55] INFO     | awr_seg_db_blk_chg_parser | ✅ Parsed 5 Segments by DB Blocks Changes records
[2026-07-10 12:20:55] INFO     | awr_seg_db_blk_chg_parser | ✅ Inserted 5 rows into awr_seg_db_blk_chg
[2026-07-10 12:20:59] INFO     | awr_seg_db_blk_chg_parser | Found 5 rows in Segments by DB Blocks Changes section
[2026-07-10 12:20:59] INFO     | awr_seg_db_blk_chg_parser | ✅ Parsed 5 Segments by DB Blocks Changes records
[2026-07-10 12:20:59] INFO     | awr_seg_db_blk_chg_parser | ✅ Inserted 5 rows into awr_seg_db_blk_chg
[2026-07-10 12:21:40] INFO     | awr_seg_db_blk_chg_parser | Found 5 rows in Segments by DB Blocks Changes section
[2026-07-10 12:21:40] INFO     | awr_seg_db_blk_chg_parser | ✅ Parsed 5 Segments by DB Blocks Changes records
[2026-07-10 12:21:40] INFO     | awr_seg_db_blk_chg_parser | ✅ Inserted 5 rows into awr_seg_db_blk_chg
[2026-07-10 12:21:44] INFO     | awr_seg_db_blk_chg_parser | Found 5 rows in Segments by DB Blocks Changes section
[2026-07-10 12:21:44] INFO     | awr_seg_db_blk_chg_parser | ✅ Parsed 5 Segments by DB Blocks Changes records
[2026-07-10 12:21:44] INFO     | awr_seg_db_blk_chg_parser | ✅ Inserted 5 rows into awr_seg_db_blk_chg
[2026-07-10 12:26:15] INFO     | awr_seg_db_blk_chg_parser | Found 5 rows in Segments by DB Blocks Changes section
[2026-07-10 12:26:15] INFO     | awr_seg_db_blk_chg_parser | ✅ Parsed 5 Segments by DB Blocks Changes records
[2026-07-10 12:26:15] INFO     | awr_seg_db_blk_chg_parser | ✅ Inserted 5 rows into awr_seg_db_blk_chg
[2026-07-10 12:26:17] INFO     | awr_seg_db_blk_chg_parser | Found 5 rows in Segments by DB Blocks Changes section
[2026-07-10 12:26:17] INFO     | awr_seg_db_blk_chg_parser | ✅ Parsed 5 Segments by DB Blocks Changes records
[2026-07-10 12:26:17] INFO     | awr_seg_db_blk_chg_parser | ✅ Inserted 5 rows into awr_seg_db_blk_chg
[2026-07-10 12:26:18] INFO     | awr_seg_db_blk_chg_parser | Found 5 rows in Segments by DB Blocks Changes section
[2026-07-10 12:26:18] INFO     | awr_seg_db_blk_chg_parser | ✅ Parsed 5 Segments by DB Blocks Changes records
[2026-07-10 12:26:18] INFO     | awr_seg_db_blk_chg_parser | ✅ Inserted 5 rows into awr_seg_db_blk_chg
[2026-07-10 12:26:23] INFO     | awr_seg_db_blk_chg_parser | Found 5 rows in Segments by DB Blocks Changes section
[2026-07-10 12:26:23] INFO     | awr_seg_db_blk_chg_parser | ✅ Parsed 5 Segments by DB Blocks Changes records
[2026-07-10 12:26:23] INFO     | awr_seg_db_blk_chg_parser | ✅ Inserted 5 rows into awr_seg_db_blk_chg
[2026-07-10 12:27:31] INFO     | awr_seg_db_blk_chg_parser | Found 5 rows in Segments by DB Blocks Changes section
[2026-07-10 12:27:31] INFO     | awr_seg_db_blk_chg_parser | ✅ Parsed 5 Segments by DB Blocks Changes records
[2026-07-10 12:27:32] INFO     | awr_seg_db_blk_chg_parser | ✅ Inserted 5 rows into awr_seg_db_blk_chg
[2026-07-10 12:27:58] INFO     | awr_seg_db_blk_chg_parser | Found 5 rows in Segments by DB Blocks Changes section
[2026-07-10 12:27:58] INFO     | awr_seg_db_blk_chg_parser | ✅ Parsed 5 Segments by DB Blocks Changes records
[2026-07-10 12:27:58] INFO     | awr_seg_db_blk_chg_parser | ✅ Inserted 5 rows into awr_seg_db_blk_chg
[2026-07-10 12:27:59] INFO     | awr_seg_db_blk_chg_parser | Found 5 rows in Segments by DB Blocks Changes section
[2026-07-10 12:27:59] INFO     | awr_seg_db_blk_chg_parser | ✅ Parsed 5 Segments by DB Blocks Changes records
[2026-07-10 12:27:59] INFO     | awr_seg_db_blk_chg_parser | ✅ Inserted 5 rows into awr_seg_db_blk_chg
[2026-07-10 12:29:04] INFO     | awr_seg_db_blk_chg_parser | Found 5 rows in Segments by DB Blocks Changes section
[2026-07-10 12:29:04] INFO     | awr_seg_db_blk_chg_parser | ✅ Parsed 5 Segments by DB Blocks Changes records
[2026-07-10 12:29:04] INFO     | awr_seg_db_blk_chg_parser | ✅ Inserted 5 rows into awr_seg_db_blk_chg
[2026-07-10 12:29:06] INFO     | awr_seg_db_blk_chg_parser | Found 5 rows in Segments by DB Blocks Changes section
[2026-07-10 12:29:06] INFO     | awr_seg_db_blk_chg_parser | ✅ Parsed 5 Segments by DB Blocks Changes records
[2026-07-10 12:29:06] INFO     | awr_seg_db_blk_chg_parser | ✅ Inserted 5 rows into awr_seg_db_blk_chg
[2026-07-10 12:29:55] INFO     | awr_seg_db_blk_chg_parser | Found 5 rows in Segments by DB Blocks Changes section
[2026-07-10 12:29:55] INFO     | awr_seg_db_blk_chg_parser | ✅ Parsed 5 Segments by DB Blocks Changes records
[2026-07-10 12:29:55] INFO     | awr_seg_db_blk_chg_parser | ✅ Inserted 5 rows into awr_seg_db_blk_chg
[2026-07-10 12:29:55] INFO     | awr_seg_db_blk_chg_parser | Found 5 rows in Segments by DB Blocks Changes section
[2026-07-10 12:29:55] INFO     | awr_seg_db_blk_chg_parser | ✅ Parsed 5 Segments by DB Blocks Changes records
[2026-07-10 12:29:55] INFO     | awr_seg_db_blk_chg_parser | ✅ Inserted 5 rows into awr_seg_db_blk_chg
[2026-07-10 12:30:14] INFO     | awr_seg_db_blk_chg_parser | Found 5 rows in Segments by DB Blocks Changes section
[2026-07-10 12:30:14] INFO     | awr_seg_db_blk_chg_parser | ✅ Parsed 5 Segments by DB Blocks Changes records
[2026-07-10 12:30:14] INFO     | awr_seg_db_blk_chg_parser | ✅ Inserted 5 rows into awr_seg_db_blk_chg
[2026-07-10 12:31:01] INFO     | awr_seg_db_blk_chg_parser | Found 5 rows in Segments by DB Blocks Changes section
[2026-07-10 12:31:01] INFO     | awr_seg_db_blk_chg_parser | ✅ Parsed 5 Segments by DB Blocks Changes records
[2026-07-10 12:31:01] INFO     | awr_seg_db_blk_chg_parser | ✅ Inserted 5 rows into awr_seg_db_blk_chg
[2026-07-10 12:31:07] INFO     | awr_seg_db_blk_chg_parser | Found 5 rows in Segments by DB Blocks Changes section
[2026-07-10 12:31:07] INFO     | awr_seg_db_blk_chg_parser | ✅ Parsed 5 Segments by DB Blocks Changes records
[2026-07-10 12:31:07] INFO     | awr_seg_db_blk_chg_parser | ✅ Inserted 5 rows into awr_seg_db_blk_chg
[2026-07-10 12:31:09] INFO     | awr_seg_db_blk_chg_parser | Found 5 rows in Segments by DB Blocks Changes section
[2026-07-10 12:31:09] INFO     | awr_seg_db_blk_chg_parser | ✅ Parsed 5 Segments by DB Blocks Changes records
[2026-07-10 12:31:09] INFO     | awr_seg_db_blk_chg_parser | ✅ Inserted 5 rows into awr_seg_db_blk_chg
[2026-07-10 12:31:09] INFO     | awr_seg_db_blk_chg_parser | Found 5 rows in Segments by DB Blocks Changes section
[2026-07-10 12:31:09] INFO     | awr_seg_db_blk_chg_parser | ✅ Parsed 5 Segments by DB Blocks Changes records
[2026-07-10 12:31:09] INFO     | awr_seg_db_blk_chg_parser | ✅ Inserted 5 rows into awr_seg_db_blk_chg
[2026-07-10 12:32:00] INFO     | awr_seg_db_blk_chg_parser | Found 5 rows in Segments by DB Blocks Changes section
[2026-07-10 12:32:00] INFO     | awr_seg_db_blk_chg_parser | ✅ Parsed 5 Segments by DB Blocks Changes records
[2026-07-10 12:32:00] INFO     | awr_seg_db_blk_chg_parser | ✅ Inserted 5 rows into awr_seg_db_blk_chg
[2026-07-10 12:32:23] INFO     | awr_seg_db_blk_chg_parser | Found 5 rows in Segments by DB Blocks Changes section
[2026-07-10 12:32:23] INFO     | awr_seg_db_blk_chg_parser | ✅ Parsed 5 Segments by DB Blocks Changes records
[2026-07-10 12:32:23] INFO     | awr_seg_db_blk_chg_parser | ✅ Inserted 5 rows into awr_seg_db_blk_chg
[2026-07-10 12:32:23] INFO     | awr_seg_db_blk_chg_parser | Found 5 rows in Segments by DB Blocks Changes section
[2026-07-10 12:32:23] INFO     | awr_seg_db_blk_chg_parser | ✅ Parsed 5 Segments by DB Blocks Changes records
[2026-07-10 12:32:23] INFO     | awr_seg_db_blk_chg_parser | ✅ Inserted 5 rows into awr_seg_db_blk_chg
[2026-07-10 12:32:47] INFO     | awr_seg_db_blk_chg_parser | Found 5 rows in Segments by DB Blocks Changes section
[2026-07-10 12:32:47] INFO     | awr_seg_db_blk_chg_parser | ✅ Parsed 5 Segments by DB Blocks Changes records
[2026-07-10 12:32:47] INFO     | awr_seg_db_blk_chg_parser | ✅ Inserted 5 rows into awr_seg_db_blk_chg
[2026-07-10 12:32:49] INFO     | awr_seg_db_blk_chg_parser | Found 5 rows in Segments by DB Blocks Changes section
[2026-07-10 12:32:49] INFO     | awr_seg_db_blk_chg_parser | ✅ Parsed 5 Segments by DB Blocks Changes records
[2026-07-10 12:32:49] INFO     | awr_seg_db_blk_chg_parser | ✅ Inserted 5 rows into awr_seg_db_blk_chg
[2026-07-10 12:33:34] INFO     | awr_seg_db_blk_chg_parser | Found 5 rows in Segments by DB Blocks Changes section
[2026-07-10 12:33:34] INFO     | awr_seg_db_blk_chg_parser | ✅ Parsed 5 Segments by DB Blocks Changes records
[2026-07-10 12:33:34] INFO     | awr_seg_db_blk_chg_parser | ✅ Inserted 5 rows into awr_seg_db_blk_chg
[2026-07-10 12:33:35] INFO     | awr_seg_db_blk_chg_parser | Found 5 rows in Segments by DB Blocks Changes section
[2026-07-10 12:33:35] INFO     | awr_seg_db_blk_chg_parser | ✅ Parsed 5 Segments by DB Blocks Changes records
[2026-07-10 12:33:35] INFO     | awr_seg_db_blk_chg_parser | ✅ Inserted 5 rows into awr_seg_db_blk_chg
[2026-07-10 12:33:39] INFO     | awr_seg_db_blk_chg_parser | Found 5 rows in Segments by DB Blocks Changes section
[2026-07-10 12:33:39] INFO     | awr_seg_db_blk_chg_parser | ✅ Parsed 5 Segments by DB Blocks Changes records
[2026-07-10 12:33:39] INFO     | awr_seg_db_blk_chg_parser | ✅ Inserted 5 rows into awr_seg_db_blk_chg
[2026-07-10 12:34:44] INFO     | awr_seg_db_blk_chg_parser | Found 5 rows in Segments by DB Blocks Changes section
[2026-07-10 12:34:44] INFO     | awr_seg_db_blk_chg_parser | ✅ Parsed 5 Segments by DB Blocks Changes records
[2026-07-10 12:34:44] INFO     | awr_seg_db_blk_chg_parser | ✅ Inserted 5 rows into awr_seg_db_blk_chg
[2026-07-10 12:34:47] INFO     | awr_seg_db_blk_chg_parser | Found 5 rows in Segments by DB Blocks Changes section
[2026-07-10 12:34:47] INFO     | awr_seg_db_blk_chg_parser | ✅ Parsed 5 Segments by DB Blocks Changes records
[2026-07-10 12:34:47] INFO     | awr_seg_db_blk_chg_parser | ✅ Inserted 5 rows into awr_seg_db_blk_chg
[2026-07-10 12:35:09] INFO     | awr_seg_db_blk_chg_parser | Found 5 rows in Segments by DB Blocks Changes section
[2026-07-10 12:35:09] INFO     | awr_seg_db_blk_chg_parser | ✅ Parsed 5 Segments by DB Blocks Changes records
[2026-07-10 12:35:09] INFO     | awr_seg_db_blk_chg_parser | ✅ Inserted 5 rows into awr_seg_db_blk_chg
[2026-07-10 12:35:10] INFO     | awr_seg_db_blk_chg_parser | Found 5 rows in Segments by DB Blocks Changes section
[2026-07-10 12:35:10] INFO     | awr_seg_db_blk_chg_parser | ✅ Parsed 5 Segments by DB Blocks Changes records
[2026-07-10 12:35:11] INFO     | awr_seg_db_blk_chg_parser | ✅ Inserted 5 rows into awr_seg_db_blk_chg
[2026-07-10 12:35:38] INFO     | awr_seg_db_blk_chg_parser | Found 5 rows in Segments by DB Blocks Changes section
[2026-07-10 12:35:38] INFO     | awr_seg_db_blk_chg_parser | ✅ Parsed 5 Segments by DB Blocks Changes records
[2026-07-10 12:35:38] INFO     | awr_seg_db_blk_chg_parser | ✅ Inserted 5 rows into awr_seg_db_blk_chg
[2026-07-10 12:36:20] INFO     | awr_seg_db_blk_chg_parser | Found 5 rows in Segments by DB Blocks Changes section
[2026-07-10 12:36:20] INFO     | awr_seg_db_blk_chg_parser | ✅ Parsed 5 Segments by DB Blocks Changes records
[2026-07-10 12:36:20] INFO     | awr_seg_db_blk_chg_parser | ✅ Inserted 5 rows into awr_seg_db_blk_chg
[2026-07-10 12:36:22] INFO     | awr_seg_db_blk_chg_parser | Found 5 rows in Segments by DB Blocks Changes section
[2026-07-10 12:36:22] INFO     | awr_seg_db_blk_chg_parser | ✅ Parsed 5 Segments by DB Blocks Changes records
[2026-07-10 12:36:22] INFO     | awr_seg_db_blk_chg_parser | ✅ Inserted 5 rows into awr_seg_db_blk_chg
[2026-07-10 12:36:31] INFO     | awr_seg_db_blk_chg_parser | Found 5 rows in Segments by DB Blocks Changes section
[2026-07-10 12:36:31] INFO     | awr_seg_db_blk_chg_parser | ✅ Parsed 5 Segments by DB Blocks Changes records
[2026-07-10 12:36:31] INFO     | awr_seg_db_blk_chg_parser | ✅ Inserted 5 rows into awr_seg_db_blk_chg
[2026-07-10 12:36:35] INFO     | awr_seg_db_blk_chg_parser | Found 5 rows in Segments by DB Blocks Changes section
[2026-07-10 12:36:35] INFO     | awr_seg_db_blk_chg_parser | ✅ Parsed 5 Segments by DB Blocks Changes records
[2026-07-10 12:36:35] INFO     | awr_seg_db_blk_chg_parser | ✅ Inserted 5 rows into awr_seg_db_blk_chg
[2026-07-10 12:37:28] INFO     | awr_seg_db_blk_chg_parser | Found 5 rows in Segments by DB Blocks Changes section
[2026-07-10 12:37:28] INFO     | awr_seg_db_blk_chg_parser | ✅ Parsed 5 Segments by DB Blocks Changes records
[2026-07-10 12:37:28] INFO     | awr_seg_db_blk_chg_parser | ✅ Inserted 5 rows into awr_seg_db_blk_chg
[2026-07-10 12:37:36] INFO     | awr_seg_db_blk_chg_parser | Found 5 rows in Segments by DB Blocks Changes section
[2026-07-10 12:37:36] INFO     | awr_seg_db_blk_chg_parser | ✅ Parsed 5 Segments by DB Blocks Changes records
[2026-07-10 12:37:36] INFO     | awr_seg_db_blk_chg_parser | ✅ Inserted 5 rows into awr_seg_db_blk_chg
[2026-07-10 12:37:47] INFO     | awr_seg_db_blk_chg_parser | Found 5 rows in Segments by DB Blocks Changes section
[2026-07-10 12:37:47] INFO     | awr_seg_db_blk_chg_parser | ✅ Parsed 5 Segments by DB Blocks Changes records
[2026-07-10 12:37:48] INFO     | awr_seg_db_blk_chg_parser | ✅ Inserted 5 rows into awr_seg_db_blk_chg
[2026-07-10 12:38:51] INFO     | awr_seg_db_blk_chg_parser | Found 5 rows in Segments by DB Blocks Changes section
[2026-07-10 12:38:51] INFO     | awr_seg_db_blk_chg_parser | ✅ Parsed 5 Segments by DB Blocks Changes records
[2026-07-10 12:38:52] INFO     | awr_seg_db_blk_chg_parser | ✅ Inserted 5 rows into awr_seg_db_blk_chg
[2026-07-10 12:38:53] INFO     | awr_seg_db_blk_chg_parser | Found 5 rows in Segments by DB Blocks Changes section
[2026-07-10 12:38:53] INFO     | awr_seg_db_blk_chg_parser | ✅ Parsed 5 Segments by DB Blocks Changes records
[2026-07-10 12:38:53] INFO     | awr_seg_db_blk_chg_parser | ✅ Inserted 5 rows into awr_seg_db_blk_chg
[2026-07-10 12:39:16] INFO     | awr_seg_db_blk_chg_parser | Found 5 rows in Segments by DB Blocks Changes section
[2026-07-10 12:39:16] INFO     | awr_seg_db_blk_chg_parser | ✅ Parsed 5 Segments by DB Blocks Changes records
[2026-07-10 12:39:16] INFO     | awr_seg_db_blk_chg_parser | ✅ Inserted 5 rows into awr_seg_db_blk_chg
[2026-07-10 12:39:23] INFO     | awr_seg_db_blk_chg_parser | Found 5 rows in Segments by DB Blocks Changes section
[2026-07-10 12:39:23] INFO     | awr_seg_db_blk_chg_parser | ✅ Parsed 5 Segments by DB Blocks Changes records
[2026-07-10 12:39:23] INFO     | awr_seg_db_blk_chg_parser | ✅ Inserted 5 rows into awr_seg_db_blk_chg
[2026-07-10 12:39:47] INFO     | awr_seg_db_blk_chg_parser | Found 5 rows in Segments by DB Blocks Changes section
[2026-07-10 12:39:47] INFO     | awr_seg_db_blk_chg_parser | ✅ Parsed 5 Segments by DB Blocks Changes records
[2026-07-10 12:39:47] INFO     | awr_seg_db_blk_chg_parser | ✅ Inserted 5 rows into awr_seg_db_blk_chg
[2026-07-10 12:40:49] INFO     | awr_seg_db_blk_chg_parser | Found 5 rows in Segments by DB Blocks Changes section
[2026-07-10 12:40:49] INFO     | awr_seg_db_blk_chg_parser | ✅ Parsed 5 Segments by DB Blocks Changes records
[2026-07-10 12:40:50] INFO     | awr_seg_db_blk_chg_parser | ✅ Inserted 5 rows into awr_seg_db_blk_chg
[2026-07-10 12:40:58] INFO     | awr_seg_db_blk_chg_parser | Found 5 rows in Segments by DB Blocks Changes section
[2026-07-10 12:40:58] INFO     | awr_seg_db_blk_chg_parser | ✅ Parsed 5 Segments by DB Blocks Changes records
[2026-07-10 12:40:58] INFO     | awr_seg_db_blk_chg_parser | ✅ Inserted 5 rows into awr_seg_db_blk_chg
[2026-07-10 12:41:00] INFO     | awr_seg_db_blk_chg_parser | Found 5 rows in Segments by DB Blocks Changes section
[2026-07-10 12:41:00] INFO     | awr_seg_db_blk_chg_parser | ✅ Parsed 5 Segments by DB Blocks Changes records
[2026-07-10 12:41:00] INFO     | awr_seg_db_blk_chg_parser | ✅ Inserted 5 rows into awr_seg_db_blk_chg
[2026-07-10 12:41:06] INFO     | awr_seg_db_blk_chg_parser | Found 5 rows in Segments by DB Blocks Changes section
[2026-07-10 12:41:06] INFO     | awr_seg_db_blk_chg_parser | ✅ Parsed 5 Segments by DB Blocks Changes records
[2026-07-10 12:41:06] INFO     | awr_seg_db_blk_chg_parser | ✅ Inserted 5 rows into awr_seg_db_blk_chg
[2026-07-10 12:42:06] INFO     | awr_seg_db_blk_chg_parser | Found 5 rows in Segments by DB Blocks Changes section
[2026-07-10 12:42:06] INFO     | awr_seg_db_blk_chg_parser | ✅ Parsed 5 Segments by DB Blocks Changes records
[2026-07-10 12:42:06] INFO     | awr_seg_db_blk_chg_parser | ✅ Inserted 5 rows into awr_seg_db_blk_chg
[2026-07-10 12:42:24] INFO     | awr_seg_db_blk_chg_parser | Found 5 rows in Segments by DB Blocks Changes section
[2026-07-10 12:42:24] INFO     | awr_seg_db_blk_chg_parser | ✅ Parsed 5 Segments by DB Blocks Changes records
[2026-07-10 12:42:24] INFO     | awr_seg_db_blk_chg_parser | ✅ Inserted 5 rows into awr_seg_db_blk_chg
[2026-07-10 12:42:27] INFO     | awr_seg_db_blk_chg_parser | Found 5 rows in Segments by DB Blocks Changes section
[2026-07-10 12:42:27] INFO     | awr_seg_db_blk_chg_parser | ✅ Parsed 5 Segments by DB Blocks Changes records
[2026-07-10 12:42:27] INFO     | awr_seg_db_blk_chg_parser | ✅ Inserted 5 rows into awr_seg_db_blk_chg
[2026-07-10 12:43:13] INFO     | awr_seg_db_blk_chg_parser | Found 5 rows in Segments by DB Blocks Changes section
[2026-07-10 12:43:13] INFO     | awr_seg_db_blk_chg_parser | ✅ Parsed 5 Segments by DB Blocks Changes records
[2026-07-10 12:43:13] INFO     | awr_seg_db_blk_chg_parser | ✅ Inserted 5 rows into awr_seg_db_blk_chg
[2026-07-10 12:43:14] INFO     | awr_seg_db_blk_chg_parser | Found 5 rows in Segments by DB Blocks Changes section
[2026-07-10 12:43:14] INFO     | awr_seg_db_blk_chg_parser | ✅ Parsed 5 Segments by DB Blocks Changes records
[2026-07-10 12:43:14] INFO     | awr_seg_db_blk_chg_parser | ✅ Inserted 5 rows into awr_seg_db_blk_chg
[2026-07-10 12:43:45] INFO     | awr_seg_db_blk_chg_parser | Found 5 rows in Segments by DB Blocks Changes section
[2026-07-10 12:43:45] INFO     | awr_seg_db_blk_chg_parser | ✅ Parsed 5 Segments by DB Blocks Changes records
[2026-07-10 12:43:45] INFO     | awr_seg_db_blk_chg_parser | ✅ Inserted 5 rows into awr_seg_db_blk_chg
[2026-07-10 12:43:47] INFO     | awr_seg_db_blk_chg_parser | Found 5 rows in Segments by DB Blocks Changes section
[2026-07-10 12:43:47] INFO     | awr_seg_db_blk_chg_parser | ✅ Parsed 5 Segments by DB Blocks Changes records
[2026-07-10 12:43:47] INFO     | awr_seg_db_blk_chg_parser | ✅ Inserted 5 rows into awr_seg_db_blk_chg
[2026-07-10 12:44:11] INFO     | awr_seg_db_blk_chg_parser | Found 5 rows in Segments by DB Blocks Changes section
[2026-07-10 12:44:11] INFO     | awr_seg_db_blk_chg_parser | ✅ Parsed 5 Segments by DB Blocks Changes records
[2026-07-10 12:44:11] INFO     | awr_seg_db_blk_chg_parser | ✅ Inserted 5 rows into awr_seg_db_blk_chg
[2026-07-10 12:45:00] INFO     | awr_seg_db_blk_chg_parser | Found 5 rows in Segments by DB Blocks Changes section
[2026-07-10 12:45:00] INFO     | awr_seg_db_blk_chg_parser | ✅ Parsed 5 Segments by DB Blocks Changes records
[2026-07-10 12:45:00] INFO     | awr_seg_db_blk_chg_parser | Found 5 rows in Segments by DB Blocks Changes section
[2026-07-10 12:45:00] INFO     | awr_seg_db_blk_chg_parser | ✅ Parsed 5 Segments by DB Blocks Changes records
[2026-07-10 12:45:01] INFO     | awr_seg_db_blk_chg_parser | ✅ Inserted 5 rows into awr_seg_db_blk_chg
[2026-07-10 12:45:01] INFO     | awr_seg_db_blk_chg_parser | ✅ Inserted 5 rows into awr_seg_db_blk_chg
[2026-07-10 12:45:01] INFO     | awr_seg_db_blk_chg_parser | Found 5 rows in Segments by DB Blocks Changes section
[2026-07-10 12:45:01] INFO     | awr_seg_db_blk_chg_parser | ✅ Parsed 5 Segments by DB Blocks Changes records
[2026-07-10 12:45:01] INFO     | awr_seg_db_blk_chg_parser | ✅ Inserted 5 rows into awr_seg_db_blk_chg
[2026-07-10 12:46:18] INFO     | awr_seg_db_blk_chg_parser | Found 5 rows in Segments by DB Blocks Changes section
[2026-07-10 12:46:18] INFO     | awr_seg_db_blk_chg_parser | ✅ Parsed 5 Segments by DB Blocks Changes records
[2026-07-10 12:46:18] INFO     | awr_seg_db_blk_chg_parser | ✅ Inserted 5 rows into awr_seg_db_blk_chg
[2026-07-10 12:46:19] INFO     | awr_seg_db_blk_chg_parser | Found 5 rows in Segments by DB Blocks Changes section
[2026-07-10 12:46:19] INFO     | awr_seg_db_blk_chg_parser | ✅ Parsed 5 Segments by DB Blocks Changes records
[2026-07-10 12:46:19] INFO     | awr_seg_db_blk_chg_parser | ✅ Inserted 5 rows into awr_seg_db_blk_chg
[2026-07-10 12:46:48] INFO     | awr_seg_db_blk_chg_parser | Found 5 rows in Segments by DB Blocks Changes section
[2026-07-10 12:46:48] INFO     | awr_seg_db_blk_chg_parser | ✅ Parsed 5 Segments by DB Blocks Changes records
[2026-07-10 12:46:48] INFO     | awr_seg_db_blk_chg_parser | ✅ Inserted 5 rows into awr_seg_db_blk_chg
[2026-07-10 12:47:27] INFO     | awr_seg_db_blk_chg_parser | Found 5 rows in Segments by DB Blocks Changes section
[2026-07-10 12:47:27] INFO     | awr_seg_db_blk_chg_parser | ✅ Parsed 5 Segments by DB Blocks Changes records
[2026-07-10 12:47:27] INFO     | awr_seg_db_blk_chg_parser | ✅ Inserted 5 rows into awr_seg_db_blk_chg
[2026-07-10 12:47:28] INFO     | awr_seg_db_blk_chg_parser | Found 5 rows in Segments by DB Blocks Changes section
[2026-07-10 12:47:28] INFO     | awr_seg_db_blk_chg_parser | ✅ Parsed 5 Segments by DB Blocks Changes records
[2026-07-10 12:47:28] INFO     | awr_seg_db_blk_chg_parser | ✅ Inserted 5 rows into awr_seg_db_blk_chg
[2026-07-10 12:48:32] INFO     | awr_seg_db_blk_chg_parser | Found 5 rows in Segments by DB Blocks Changes section
[2026-07-10 12:48:32] INFO     | awr_seg_db_blk_chg_parser | ✅ Parsed 5 Segments by DB Blocks Changes records
[2026-07-10 12:48:32] INFO     | awr_seg_db_blk_chg_parser | ✅ Inserted 5 rows into awr_seg_db_blk_chg
[2026-07-10 12:48:43] INFO     | awr_seg_db_blk_chg_parser | Found 5 rows in Segments by DB Blocks Changes section
[2026-07-10 12:48:43] INFO     | awr_seg_db_blk_chg_parser | ✅ Parsed 5 Segments by DB Blocks Changes records
[2026-07-10 12:48:43] INFO     | awr_seg_db_blk_chg_parser | ✅ Inserted 5 rows into awr_seg_db_blk_chg
[2026-07-10 12:48:45] INFO     | awr_seg_db_blk_chg_parser | Found 5 rows in Segments by DB Blocks Changes section
[2026-07-10 12:48:45] INFO     | awr_seg_db_blk_chg_parser | ✅ Parsed 5 Segments by DB Blocks Changes records
[2026-07-10 12:48:45] INFO     | awr_seg_db_blk_chg_parser | ✅ Inserted 5 rows into awr_seg_db_blk_chg
[2026-07-10 12:49:51] INFO     | awr_seg_db_blk_chg_parser | Found 5 rows in Segments by DB Blocks Changes section
[2026-07-10 12:49:51] INFO     | awr_seg_db_blk_chg_parser | ✅ Parsed 5 Segments by DB Blocks Changes records
[2026-07-10 12:49:51] INFO     | awr_seg_db_blk_chg_parser | ✅ Inserted 5 rows into awr_seg_db_blk_chg
[2026-07-10 12:49:56] INFO     | awr_seg_db_blk_chg_parser | Found 5 rows in Segments by DB Blocks Changes section
[2026-07-10 12:49:56] INFO     | awr_seg_db_blk_chg_parser | ✅ Parsed 5 Segments by DB Blocks Changes records
[2026-07-10 12:49:56] INFO     | awr_seg_db_blk_chg_parser | ✅ Inserted 5 rows into awr_seg_db_blk_chg
[2026-07-10 12:51:07] INFO     | awr_seg_db_blk_chg_parser | Found 5 rows in Segments by DB Blocks Changes section
[2026-07-10 12:51:07] INFO     | awr_seg_db_blk_chg_parser | ✅ Parsed 5 Segments by DB Blocks Changes records
[2026-07-10 12:51:07] INFO     | awr_seg_db_blk_chg_parser | ✅ Inserted 5 rows into awr_seg_db_blk_chg
[2026-07-10 12:52:16] INFO     | awr_seg_db_blk_chg_parser | Found 5 rows in Segments by DB Blocks Changes section
[2026-07-10 12:52:16] INFO     | awr_seg_db_blk_chg_parser | ✅ Parsed 5 Segments by DB Blocks Changes records
[2026-07-10 12:52:17] INFO     | awr_seg_db_blk_chg_parser | ✅ Inserted 5 rows into awr_seg_db_blk_chg
[2026-07-10 12:53:27] INFO     | awr_seg_db_blk_chg_parser | Found 5 rows in Segments by DB Blocks Changes section
[2026-07-10 12:53:27] INFO     | awr_seg_db_blk_chg_parser | ✅ Parsed 5 Segments by DB Blocks Changes records
