[2026-07-10 11:52:29] INFO     | awr_seg_logical_reads_parser | Found 5 rows in Segments by Logical Reads section
[2026-07-10 12:21:52] INFO     | awr_seg_logical_reads_parser | ✅ Parsed 5 Segments by Logical Reads records
[2026-07-10 12:21:52] INFO     | awr_seg_logical_reads_parser | ✅ Inserted 5 rows into awr_seg_logical_reads
[2026-07-10 12:26:23] INFO     | awr_seg_logical_reads_parser | Found 5 rows in Segments by Logical Reads section
[2026-07-10 12:26:23] INFO     | awr_seg_logical_reads_parser | ✅ Parsed 5 Segments by Logical Reads records
[2026-07-10 12:26:23] INFO     | awr_seg_logical_reads_parser | ✅ Inserted 5 rows into awr_seg_logical_reads
[2026-07-10 12:26:28] INFO     | awr_seg_logical_reads_parser | Found 5 rows in Segments by Logical Reads section
[2026-07-10 12:26:28] INFO     | awr_seg_logical_reads_parser | ✅ Parsed 5 Segments by Logical Reads records
[2026-07-10 12:26:28] INFO     | awr_seg_logical_reads_parser | ✅ Inserted 5 rows into awr_seg_logical_reads
[2026-07-10 12:26:28] INFO     | awr_seg_logical_reads_parser | Found 5 rows in Segments by Logical Reads section
[2026-07-10 12:26:28] INFO     | awr_seg_logical_reads_parser | ✅ Parsed 5 Segments by Logical Reads records
[2026-07-10 12:26:28] INFO     | awr_seg_logical_reads_parser | ✅ Inserted 5 rows into awr_seg_logical_reads
[2026-07-10 12:26:43] INFO     | awr_seg_logical_reads_parser | Found 5 rows in Segments by Logical Reads section
[2026-07-10 12:26:43] INFO     | awr_seg_logical_reads_parser | ✅ Parsed 5 Segments by Logical Reads records
[2026-07-10 12:26:43] INFO     | awr_seg_logical_reads_parser | ✅ Inserted 5 rows into awr_seg_logical_reads
[2026-07-10 12:27:43] INFO     | awr_seg_logical_reads_parser | Found 5 rows in Segments by Logical Reads section
[2026-07-10 12:27:43] INFO     | awr_seg_logical_reads_parser | ✅ Parsed 5 Segments by Logical Reads records
[2026-07-10 12:27:43] INFO     | awr_seg_logical_reads_parser | ✅ Inserted 5 rows into awr_seg_logical_reads
[2026-07-10 12:28:18] INFO     | awr_seg_logical_reads_parser | Found 5 rows in Segments by Logical Reads section
[2026-07-10 12:28:18] INFO     | awr_seg_logical_reads_parser | ✅ Parsed 5 Segments by Logical Reads records
[2026-07-10 12:28:18] INFO     | awr_seg_logical_reads_parser | ✅ Inserted 5 rows into awr_seg_logical_reads
[2026-07-10 12:28:19] INFO     | awr_seg_logical_reads_parser | Found 5 rows in Segments by Logical Reads section
[2026-07-10 12:28:19] INFO     | awr_seg_logical_reads_parser | ✅ Parsed 5 Segments by Logical Reads records
[2026-07-10 12:28:19] INFO     | awr_seg_logical_reads_parser | ✅ Inserted 5 rows into awr_seg_logical_reads
[2026-07-10 12:29:21] INFO     | awr_seg_logical_reads_parser | Found 5 rows in Segments by Logical Reads section
[2026-07-10 12:29:21] INFO     | awr_seg_logical_reads_parser | ✅ Parsed 5 Segments by Logical Reads records
[2026-07-10 12:29:21] INFO     | awr_seg_logical_reads_parser | ✅ Inserted 5 rows into awr_seg_logical_reads
[2026-07-10 12:29:30] INFO     | awr_seg_logical_reads_parser | Found 5 rows in Segments by Logical Reads section
[2026-07-10 12:29:30] INFO     | awr_seg_logical_reads_parser | ✅ Parsed 5 Segments by Logical Reads records
[2026-07-10 12:29:30] INFO     | awr_seg_logical_reads_parser | ✅ Inserted 5 rows into awr_seg_logical_reads
[2026-07-10 12:30:06] INFO     | awr_seg_logical_reads_parser | Found 5 rows in Segments by Logical Reads section
[2026-07-10 12:30:06] INFO     | awr_seg_logical_reads_parser | ✅ Parsed 5 Segments by Logical Reads records
[2026-07-10 12:30:06] INFO     | awr_seg_logical_reads_parser | Found 5 rows in Segments by Logical Reads section
[2026-07-10 12:30:06] INFO     | awr_seg_logical_reads_parser | ✅ Parsed 5 Segments by Logical Reads records
[2026-07-10 12:30:06] INFO     | awr_seg_logical_reads_parser | ✅ Inserted 5 rows into awr_seg_logical_reads
[2026-07-10 12:30:06] INFO     | awr_seg_logical_reads_parser | ✅ Inserted 5 rows into awr_seg_logical_reads
[2026-07-10 12:30:22] INFO     | awr_seg_logical_reads_parser | Found 5 rows in Segments by Logical Reads section
[2026-07-10 12:30:22] INFO     | awr_seg_logical_reads_parser | ✅ Parsed 5 Segments by Logical Reads records
[2026-07-10 12:30:22] INFO     | awr_seg_logical_reads_parser | ✅ Inserted 5 rows into awr_seg_logical_reads
[2026-07-10 12:31:15] INFO     | awr_seg_logical_reads_parser | Found 5 rows in Segments by Logical Reads section
[2026-07-10 12:31:15] INFO     | awr_seg_logical_reads_parser | ✅ Parsed 5 Segments by Logical Reads records
[2026-07-10 12:31:15] INFO     | awr_seg_logical_reads_parser | ✅ Inserted 5 rows into awr_seg_logical_reads
[2026-07-10 12:31:17] INFO     | awr_seg_logical_reads_parser | Found 5 rows in Segments by Logical Reads section
[2026-07-10 12:31:17] INFO     | awr_seg_logical_reads_parser | ✅ Parsed 5 Segments by Logical Reads records
[2026-07-10 12:31:17] INFO     | awr_seg_logical_reads_parser | ✅ Inserted 5 rows into awr_seg_logical_reads
[2026-07-10 12:31:20] INFO     | awr_seg_logical_reads_parser | Found 5 rows in Segments by Logical Reads section
[2026-07-10 12:31:20] INFO     | awr_seg_logical_reads_parser | ✅ Parsed 5 Segments by Logical Reads records
[2026-07-10 12:31:20] INFO     | awr_seg_logical_reads_parser | ✅ Inserted 5 rows into awr_seg_logical_reads
[2026-07-10 12:31:21] INFO     | awr_seg_logical_reads_parser | Found 5 rows in Segments by Logical Reads section
[2026-07-10 12:31:21] INFO     | awr_seg_logical_reads_parser | ✅ Parsed 5 Segments by Logical Reads records
[2026-07-10 12:31:21] INFO     | awr_seg_logical_reads_parser | ✅ Inserted 5 rows into awr_seg_logical_reads
[2026-07-10 12:32:08] INFO     | awr_seg_logical_reads_parser | Found 5 rows in Segments by Logical Reads section
[2026-07-10 12:32:08] INFO     | awr_seg_logical_reads_parser | ✅ Parsed 5 Segments by Logical Reads records
[2026-07-10 12:32:08] INFO     | awr_seg_logical_reads_parser | ✅ Inserted 5 rows into awr_seg_logical_reads
[2026-07-10 12:32:34] INFO     | awr_seg_logical_reads_parser | Found 5 rows in Segments by Logical Reads section
[2026-07-10 12:32:34] INFO     | awr_seg_logical_reads_parser | ✅ Parsed 5 Segments by Logical Reads records
[2026-07-10 12:32:34] INFO     | awr_seg_logical_reads_parser | ✅ Inserted 5 rows into awr_seg_logical_reads
[2026-07-10 12:32:35] INFO     | awr_seg_logical_reads_parser | Found 5 rows in Segments by Logical Reads section
[2026-07-10 12:32:35] INFO     | awr_seg_logical_reads_parser | ✅ Parsed 5 Segments by Logical Reads records
[2026-07-10 12:32:35] INFO     | awr_seg_logical_reads_parser | ✅ Inserted 5 rows into awr_seg_logical_reads
[2026-07-10 12:32:56] INFO     | awr_seg_logical_reads_parser | Found 5 rows in Segments by Logical Reads section
[2026-07-10 12:32:56] INFO     | awr_seg_logical_reads_parser | ✅ Parsed 5 Segments by Logical Reads records
[2026-07-10 12:32:56] INFO     | awr_seg_logical_reads_parser | ✅ Inserted 5 rows into awr_seg_logical_reads
[2026-07-10 12:33:02] INFO     | awr_seg_logical_reads_parser | Found 5 rows in Segments by Logical Reads section
[2026-07-10 12:33:02] INFO     | awr_seg_logical_reads_parser | ✅ Parsed 5 Segments by Logical Reads records
[2026-07-10 12:33:02] INFO     | awr_seg_logical_reads_parser | ✅ Inserted 5 rows into awr_seg_logical_reads
[2026-07-10 12:33:46] INFO     | awr_seg_logical_reads_parser | Found 5 rows in Segments by Logical Reads section
[2026-07-10 12:33:46] INFO     | awr_seg_logical_reads_parser | ✅ Parsed 5 Segments by Logical Reads records
[2026-07-10 12:33:46] INFO     | awr_seg_logical_reads_parser | ✅ Inserted 5 rows into awr_seg_logical_reads
[2026-07-10 12:33:46] INFO     | awr_seg_logical_reads_parser | Found 5 rows in Segments by Logical Reads section
[2026-07-10 12:33:46] INFO     | awr_seg_logical_reads_parser | ✅ Parsed 5 Segments by Logical Reads records
[2026-07-10 12:33:47] INFO     | awr_seg_logical_reads_parser | ✅ Inserted 5 rows into awr_seg_logical_reads
[2026-07-10 12:33:47] INFO     | awr_seg_logical_reads_parser | Found 5 rows in Segments by Logical Reads section
[2026-07-10 12:33:47] INFO     | awr_seg_logical_reads_parser | ✅ Parsed 5 Segments by Logical Reads records
[2026-07-10 12:33:47] INFO     | awr_seg_logical_reads_parser | ✅ Inserted 5 rows into awr_seg_logical_reads
[2026-07-10 12:34:56] INFO     | awr_seg_logical_reads_parser | Found 5 rows in Segments by Logical Reads section
[2026-07-10 12:34:56] INFO     | awr_seg_logical_reads_parser | ✅ Parsed 5 Segments by Logical Reads records
[2026-07-10 12:34:56] INFO     | awr_seg_logical_reads_parser | ✅ Inserted 5 rows into awr_seg_logical_reads
[2026-07-10 12:35:08] INFO     | awr_seg_logical_reads_parser | Found 5 rows in Segments by Logical Reads section
[2026-07-10 12:35:08] INFO     | awr_seg_logical_reads_parser | ✅ Parsed 5 Segments by Logical Reads records
[2026-07-10 12:35:08] INFO     | awr_seg_logical_reads_parser | ✅ Inserted 5 rows into awr_seg_logical_reads
[2026-07-10 12:35:20] INFO     | awr_seg_logical_reads_parser | Found 5 rows in Segments by Logical Reads section
[2026-07-10 12:35:20] INFO     | awr_seg_logical_reads_parser | ✅ Parsed 5 Segments by Logical Reads records
[2026-07-10 12:35:20] INFO     | awr_seg_logical_reads_parser | ✅ Inserted 5 rows into awr_seg_logical_reads
[2026-07-10 12:35:22] INFO     | awr_seg_logical_reads_parser | Found 5 rows in Segments by Logical Reads section
[2026-07-10 12:35:22] INFO     | awr_seg_logical_reads_parser | ✅ Parsed 5 Segments by Logical Reads records
[2026-07-10 12:35:22] INFO     | awr_seg_logical_reads_parser | ✅ Inserted 5 rows into awr_seg_logical_reads
[2026-07-10 12:35:46] INFO     | awr_seg_logical_reads_parser | Found 5 rows in Segments by Logical Reads section
[2026-07-10 12:35:46] INFO     | awr_seg_logical_reads_parser | ✅ Parsed 5 Segments by Logical Reads records
[2026-07-10 12:35:46] INFO     | awr_seg_logical_reads_parser | ✅ Inserted 5 rows into awr_seg_logical_reads
[2026-07-10 12:36:30] INFO     | awr_seg_logical_reads_parser | Found 5 rows in Segments by Logical Reads section
[2026-07-10 12:36:30] INFO     | awr_seg_logical_reads_parser | ✅ Parsed 5 Segments by Logical Reads records
[2026-07-10 12:36:30] INFO     | awr_seg_logical_reads_parser | ✅ Inserted 5 rows into awr_seg_logical_reads
[2026-07-10 12:36:34] INFO     | awr_seg_logical_reads_parser | Found 5 rows in Segments by Logical Reads section
[2026-07-10 12:36:34] INFO     | awr_seg_logical_reads_parser | ✅ Parsed 5 Segments by Logical Reads records
[2026-07-10 12:36:34] INFO     | awr_seg_logical_reads_parser | ✅ Inserted 5 rows into awr_seg_logical_reads
[2026-07-10 12:36:40] INFO     | awr_seg_logical_reads_parser | Found 5 rows in Segments by Logical Reads section
[2026-07-10 12:36:40] INFO     | awr_seg_logical_reads_parser | ✅ Parsed 5 Segments by Logical Reads records
[2026-07-10 12:36:40] INFO     | awr_seg_logical_reads_parser | ✅ Inserted 5 rows into awr_seg_logical_reads
[2026-07-10 12:36:52] INFO     | awr_seg_logical_reads_parser | Found 5 rows in Segments by Logical Reads section
[2026-07-10 12:36:52] INFO     | awr_seg_logical_reads_parser | ✅ Parsed 5 Segments by Logical Reads records
[2026-07-10 12:36:52] INFO     | awr_seg_logical_reads_parser | ✅ Inserted 5 rows into awr_seg_logical_reads
[2026-07-10 12:37:45] INFO     | awr_seg_logical_reads_parser | Found 5 rows in Segments by Logical Reads section
[2026-07-10 12:37:45] INFO     | awr_seg_logical_reads_parser | ✅ Parsed 5 Segments by Logical Reads records
[2026-07-10 12:37:45] INFO     | awr_seg_logical_reads_parser | ✅ Inserted 5 rows into awr_seg_logical_reads
[2026-07-10 12:37:56] INFO     | awr_seg_logical_reads_parser | Found 5 rows in Segments by Logical Reads section
[2026-07-10 12:37:56] INFO     | awr_seg_logical_reads_parser | ✅ Parsed 5 Segments by Logical Reads records
[2026-07-10 12:37:56] INFO     | awr_seg_logical_reads_parser | ✅ Inserted 5 rows into awr_seg_logical_reads
[2026-07-10 12:38:04] INFO     | awr_seg_logical_reads_parser | Found 5 rows in Segments by Logical Reads section
[2026-07-10 12:38:04] INFO     | awr_seg_logical_reads_parser | ✅ Parsed 5 Segments by Logical Reads records
[2026-07-10 12:38:04] INFO     | awr_seg_logical_reads_parser | ✅ Inserted 5 rows into awr_seg_logical_reads
[2026-07-10 12:39:00] INFO     | awr_seg_logical_reads_parser | Found 5 rows in Segments by Logical Reads section
[2026-07-10 12:39:00] INFO     | awr_seg_logical_reads_parser | ✅ Parsed 5 Segments by Logical Reads records
[2026-07-10 12:39:00] INFO     | awr_seg_logical_reads_parser | ✅ Inserted 5 rows into awr_seg_logical_reads
[2026-07-10 12:39:12] INFO     | awr_seg_logical_reads_parser | Found 5 rows in Segments by Logical Reads section
[2026-07-10 12:39:12] INFO     | awr_seg_logical_reads_parser | ✅ Parsed 5 Segments by Logical Reads records
[2026-07-10 12:39:12] INFO     | awr_seg_logical_reads_parser | ✅ Inserted 5 rows into awr_seg_logical_reads
[2026-07-10 12:39:28] INFO     | awr_seg_logical_reads_parser | Found 5 rows in Segments by Logical Reads section
[2026-07-10 12:39:28] INFO     | awr_seg_logical_reads_parser | ✅ Parsed 5 Segments by Logical Reads records
[2026-07-10 12:39:28] INFO     | awr_seg_logical_reads_parser | ✅ Inserted 5 rows into awr_seg_logical_reads
[2026-07-10 12:39:35] INFO     | awr_seg_logical_reads_parser | Found 5 rows in Segments by Logical Reads section
[2026-07-10 12:39:35] INFO     | awr_seg_logical_reads_parser | ✅ Parsed 5 Segments by Logical Reads records
[2026-07-10 12:39:35] INFO     | awr_seg_logical_reads_parser | ✅ Inserted 5 rows into awr_seg_logical_reads
[2026-07-10 12:39:55] INFO     | awr_seg_logical_reads_parser | Found 5 rows in Segments by Logical Reads section
[2026-07-10 12:39:55] INFO     | awr_seg_logical_reads_parser | ✅ Parsed 5 Segments by Logical Reads records
[2026-07-10 12:39:55] INFO     | awr_seg_logical_reads_parser | ✅ Inserted 5 rows into awr_seg_logical_reads
[2026-07-10 12:41:05] INFO     | awr_seg_logical_reads_parser | Found 5 rows in Segments by Logical Reads section
[2026-07-10 12:41:05] INFO     | awr_seg_logical_reads_parser | ✅ Parsed 5 Segments by Logical Reads records
[2026-07-10 12:41:05] INFO     | awr_seg_logical_reads_parser | ✅ Inserted 5 rows into awr_seg_logical_reads
[2026-07-10 12:41:10] INFO     | awr_seg_logical_reads_parser | Found 5 rows in Segments by Logical Reads section
[2026-07-10 12:41:10] INFO     | awr_seg_logical_reads_parser | ✅ Parsed 5 Segments by Logical Reads records
[2026-07-10 12:41:10] INFO     | awr_seg_logical_reads_parser | ✅ Inserted 5 rows into awr_seg_logical_reads
[2026-07-10 12:41:12] INFO     | awr_seg_logical_reads_parser | Found 5 rows in Segments by Logical Reads section
[2026-07-10 12:41:12] INFO     | awr_seg_logical_reads_parser | ✅ Parsed 5 Segments by Logical Reads records
[2026-07-10 12:41:13] INFO     | awr_seg_logical_reads_parser | ✅ Inserted 5 rows into awr_seg_logical_reads
[2026-07-10 12:41:29] INFO     | awr_seg_logical_reads_parser | Found 5 rows in Segments by Logical Reads section
[2026-07-10 12:41:29] INFO     | awr_seg_logical_reads_parser | ✅ Parsed 5 Segments by Logical Reads records
[2026-07-10 12:41:29] INFO     | awr_seg_logical_reads_parser | ✅ Inserted 5 rows into awr_seg_logical_reads
[2026-07-10 12:42:17] INFO     | awr_seg_logical_reads_parser | Found 5 rows in Segments by Logical Reads section
[2026-07-10 12:42:17] INFO     | awr_seg_logical_reads_parser | ✅ Parsed 5 Segments by Logical Reads records
[2026-07-10 12:42:17] INFO     | awr_seg_logical_reads_parser | ✅ Inserted 5 rows into awr_seg_logical_reads
[2026-07-10 12:42:36] INFO     | awr_seg_logical_reads_parser | Found 5 rows in Segments by Logical Reads section
[2026-07-10 12:42:36] INFO     | awr_seg_logical_reads_parser | ✅ Parsed 5 Segments by Logical Reads records
[2026-07-10 12:42:36] INFO     | awr_seg_logical_reads_parser | ✅ Inserted 5 rows into awr_seg_logical_reads
[2026-07-10 12:42:39] INFO     | awr_seg_logical_reads_parser | Found 5 rows in Segments by Logical Reads section
[2026-07-10 12:42:39] INFO     | awr_seg_logical_reads_parser | ✅ Parsed 5 Segments by Logical Reads records
[2026-07-10 12:42:40] INFO     | awr_seg_logical_reads_parser | ✅ Inserted 5 rows into awr_seg_logical_reads
[2026-07-10 12:43:22] INFO     | awr_seg_logical_reads_parser | Found 5 rows in Segments by Logical Reads section
[2026-07-10 12:43:22] INFO     | awr_seg_logical_reads_parser | ✅ Parsed 5 Segments by Logical Reads records
[2026-07-10 12:43:22] INFO     | awr_seg_logical_reads_parser | ✅ Inserted 5 rows into awr_seg_logical_reads
[2026-07-10 12:43:30] INFO     | awr_seg_logical_reads_parser | Found 5 rows in Segments by Logical Reads section
[2026-07-10 12:43:30] INFO     | awr_seg_logical_reads_parser | ✅ Parsed 5 Segments by Logical Reads records
[2026-07-10 12:43:31] INFO     | awr_seg_logical_reads_parser | ✅ Inserted 5 rows into awr_seg_logical_reads
[2026-07-10 12:43:57] INFO     | awr_seg_logical_reads_parser | Found 5 rows in Segments by Logical Reads section
[2026-07-10 12:43:57] INFO     | awr_seg_logical_reads_parser | ✅ Parsed 5 Segments by Logical Reads records
[2026-07-10 12:43:57] INFO     | awr_seg_logical_reads_parser | ✅ Inserted 5 rows into awr_seg_logical_reads
[2026-07-10 12:43:58] INFO     | awr_seg_logical_reads_parser | Found 5 rows in Segments by Logical Reads section
[2026-07-10 12:43:58] INFO     | awr_seg_logical_reads_parser | ✅ Parsed 5 Segments by Logical Reads records
[2026-07-10 12:43:58] INFO     | awr_seg_logical_reads_parser | ✅ Inserted 5 rows into awr_seg_logical_reads
[2026-07-10 12:44:20] INFO     | awr_seg_logical_reads_parser | Found 5 rows in Segments by Logical Reads section
[2026-07-10 12:44:20] INFO     | awr_seg_logical_reads_parser | ✅ Parsed 5 Segments by Logical Reads records
[2026-07-10 12:44:20] INFO     | awr_seg_logical_reads_parser | ✅ Inserted 5 rows into awr_seg_logical_reads
[2026-07-10 12:45:11] INFO     | awr_seg_logical_reads_parser | Found 5 rows in Segments by Logical Reads section
[2026-07-10 12:45:11] INFO     | awr_seg_logical_reads_parser | ✅ Parsed 5 Segments by Logical Reads records
[2026-07-10 12:45:12] INFO     | awr_seg_logical_reads_parser | ✅ Inserted 5 rows into awr_seg_logical_reads
[2026-07-10 12:45:12] INFO     | awr_seg_logical_reads_parser | Found 5 rows in Segments by Logical Reads section
[2026-07-10 12:45:12] INFO     | awr_seg_logical_reads_parser | ✅ Parsed 5 Segments by Logical Reads records
[2026-07-10 12:45:12] INFO     | awr_seg_logical_reads_parser | ✅ Inserted 5 rows into awr_seg_logical_reads
[2026-07-10 12:45:17] INFO     | awr_seg_logical_reads_parser | Found 5 rows in Segments by Logical Reads section
[2026-07-10 12:45:17] INFO     | awr_seg_logical_reads_parser | ✅ Parsed 5 Segments by Logical Reads records
[2026-07-10 12:45:17] INFO     | awr_seg_logical_reads_parser | ✅ Inserted 5 rows into awr_seg_logical_reads
[2026-07-10 12:46:29] INFO     | awr_seg_logical_reads_parser | Found 5 rows in Segments by Logical Reads section
[2026-07-10 12:46:29] INFO     | awr_seg_logical_reads_parser | ✅ Parsed 5 Segments by Logical Reads records
[2026-07-10 12:46:29] INFO     | awr_seg_logical_reads_parser | ✅ Inserted 5 rows into awr_seg_logical_reads
[2026-07-10 12:46:30] INFO     | awr_seg_logical_reads_parser | Found 5 rows in Segments by Logical Reads section
[2026-07-10 12:46:30] INFO     | awr_seg_logical_reads_parser | ✅ Parsed 5 Segments by Logical Reads records
[2026-07-10 12:46:30] INFO     | awr_seg_logical_reads_parser | ✅ Inserted 5 rows into awr_seg_logical_reads
[2026-07-10 12:47:04] INFO     | awr_seg_logical_reads_parser | Found 5 rows in Segments by Logical Reads section
[2026-07-10 12:47:04] INFO     | awr_seg_logical_reads_parser | ✅ Parsed 5 Segments by Logical Reads records
[2026-07-10 12:47:04] INFO     | awr_seg_logical_reads_parser | ✅ Inserted 5 rows into awr_seg_logical_reads
[2026-07-10 12:47:40] INFO     | awr_seg_logical_reads_parser | Found 5 rows in Segments by Logical Reads section
[2026-07-10 12:47:40] INFO     | awr_seg_logical_reads_parser | ✅ Parsed 5 Segments by Logical Reads records
[2026-07-10 12:47:40] INFO     | awr_seg_logical_reads_parser | ✅ Inserted 5 rows into awr_seg_logical_reads
[2026-07-10 12:47:40] INFO     | awr_seg_logical_reads_parser | Found 5 rows in Segments by Logical Reads section
[2026-07-10 12:47:40] INFO     | awr_seg_logical_reads_parser | ✅ Parsed 5 Segments by Logical Reads records
[2026-07-10 12:47:40] INFO     | awr_seg_logical_reads_parser | ✅ Inserted 5 rows into awr_seg_logical_reads
[2026-07-10 12:48:49] INFO     | awr_seg_logical_reads_parser | Found 5 rows in Segments by Logical Reads section
[2026-07-10 12:48:49] INFO     | awr_seg_logical_reads_parser | ✅ Parsed 5 Segments by Logical Reads records
[2026-07-10 12:48:49] INFO     | awr_seg_logical_reads_parser | ✅ Inserted 5 rows into awr_seg_logical_reads
[2026-07-10 12:48:54] INFO     | awr_seg_logical_reads_parser | Found 5 rows in Segments by Logical Reads section
[2026-07-10 12:48:54] INFO     | awr_seg_logical_reads_parser | ✅ Parsed 5 Segments by Logical Reads records
[2026-07-10 12:48:54] INFO     | awr_seg_logical_reads_parser | ✅ Inserted 5 rows into awr_seg_logical_reads
[2026-07-10 12:48:57] INFO     | awr_seg_logical_reads_parser | Found 5 rows in Segments by Logical Reads section
[2026-07-10 12:48:57] INFO     | awr_seg_logical_reads_parser | ✅ Parsed 5 Segments by Logical Reads records
[2026-07-10 12:48:57] INFO     | awr_seg_logical_reads_parser | ✅ Inserted 5 rows into awr_seg_logical_reads
[2026-07-10 12:50:01] INFO     | awr_seg_logical_reads_parser | Found 5 rows in Segments by Logical Reads section
[2026-07-10 12:50:01] INFO     | awr_seg_logical_reads_parser | ✅ Parsed 5 Segments by Logical Reads records
[2026-07-10 12:50:01] INFO     | awr_seg_logical_reads_parser | ✅ Inserted 5 rows into awr_seg_logical_reads
[2026-07-10 12:50:08] INFO     | awr_seg_logical_reads_parser | Found 5 rows in Segments by Logical Reads section
[2026-07-10 12:50:08] INFO     | awr_seg_logical_reads_parser | ✅ Parsed 5 Segments by Logical Reads records
[2026-07-10 12:50:08] INFO     | awr_seg_logical_reads_parser | ✅ Inserted 5 rows into awr_seg_logical_reads
[2026-07-10 12:51:18] INFO     | awr_seg_logical_reads_parser | Found 5 rows in Segments by Logical Reads section
[2026-07-10 12:51:18] INFO     | awr_seg_logical_reads_parser | ✅ Parsed 5 Segments by Logical Reads records
[2026-07-10 12:51:18] INFO     | awr_seg_logical_reads_parser | ✅ Inserted 5 rows into awr_seg_logical_reads
[2026-07-10 12:52:28] INFO     | awr_seg_logical_reads_parser | Found 5 rows in Segments by Logical Reads section
[2026-07-10 12:52:28] INFO     | awr_seg_logical_reads_parser | ✅ Parsed 5 Segments by Logical Reads records
[2026-07-10 12:52:28] INFO     | awr_seg_logical_reads_parser | ✅ Inserted 5 rows into awr_seg_logical_reads
[2026-07-10 12:53:38] INFO     | awr_seg_logical_reads_parser | Found 5 rows in Segments by Logical Reads section
[2026-07-10 12:53:38] INFO     | awr_seg_logical_reads_parser | ✅ Parsed 5 Segments by Logical Reads records
[2026-07-10 12:53:38] INFO     | awr_seg_logical_reads_parser | ✅ Inserted 5 rows into awr_seg_logical_reads
